Estación : ENAPU PERU
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
Tipo :,EHMA - Hidrológica,Código :,47252718
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2023/12/01,00:00,S/D,0.0
2023/12/01,01:00,S/D,3.9
2023/12/01,02:00,S/D,3.3
2023/12/01,03:00,S/D,0.0
2023/12/01,04:00,S/D,0.0
2023/12/01,05:00,S/D,0.0
2023/12/01,06:00,S/D,0.0
2023/12/01,07:00,S/D,0.0
2023/12/01,08:00,S/D,0.0
2023/12/01,09:00,S/D,0.0
2023/12/01,10:00,S/D,0.0
2023/12/01,11:00,S/D,0.0
2023/12/01,12:00,S/D,0.0
2023/12/01,13:00,S/D,0.0
2023/12/01,14:00,S/D,0.0
2023/12/01,15:00,S/D,0.0
2023/12/01,16:00,S/D,0.0
2023/12/01,17:00,S/D,0.0
2023/12/01,18:00,S/D,0.0
2023/12/01,19:00,S/D,0.0
2023/12/01,20:00,S/D,0.0
2023/12/01,21:00,S/D,0.0
2023/12/01,22:00,S/D,0.0
2023/12/01,23:00,S/D,0.0
2023/12/02,00:00,S/D,0.0
2023/12/02,01:00,S/D,0.0
2023/12/02,02:00,S/D,0.0
2023/12/02,03:00,S/D,0.0
2023/12/02,04:00,S/D,0.0
2023/12/02,05:00,S/D,0.0
2023/12/02,06:00,S/D,0.0
2023/12/02,07:00,S/D,0.0
2023/12/02,08:00,S/D,0.0
2023/12/02,09:00,S/D,0.0
2023/12/02,10:00,S/D,0.0
2023/12/02,11:00,S/D,0.0
2023/12/02,12:00,S/D,0.0
2023/12/02,13:00,S/D,0.0
2023/12/02,14:00,S/D,0.0
2023/12/02,15:00,S/D,0.0
2023/12/02,16:00,S/D,0.0
2023/12/02,17:00,S/D,0.0
2023/12/02,18:00,S/D,0.0
2023/12/02,19:00,S/D,0.0
2023/12/02,20:00,S/D,S/D
2023/12/02,21:00,S/D,0.0
2023/12/02,22:00,S/D,0.0
2023/12/02,23:00,S/D,0.0
2023/12/03,00:00,S/D,0.0
2023/12/03,01:00,S/D,0.0
2023/12/03,02:00,S/D,0.0
