Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : ANGAMOS
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
Latitud :,5°9'4.24'',Longitud :,72°52'30.79'',Altitud :,96 msnm.
Tipo :,HLM - Hidrológica,Código :,240401
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2021-10-01,6.70,6.72,6.74,6.76,6.73
2021-10-02,6.78,6.80,6.82,6.84,6.81
2021-10-03,6.86,6.86,6.86,6.86,6.86
2021-10-04,6.86,6.86,6.86,6.86,6.86
2021-10-05,6.86,6.89,6.92,6.95,6.91
2021-10-06,6.98,7.05,7.15,7.20,7.10
2021-10-07,7.30,7.45,7.60,7.93,7.57
2021-10-08,8.15,8.20,8.25,8.30,8.23
2021-10-09,8.35,8.35,8.35,8.35,8.35
2021-10-10,8.35,8.33,8.31,8.28,8.32
2021-10-11,8.24,8.20,8.15,8.10,8.17
2021-10-12,7.98,7.95,7.93,7.90,7.94
2021-10-13,7.87,7.85,7.82,7.78,7.83
2021-10-14,7.74,7.71,7.68,7.65,7.70
2021-10-15,7.63,7.63,7.63,7.63,7.63
2021-10-16,7.63,7.70,7.80,7.90,7.76
2021-10-17,8.05,8.22,8.34,8.47,8.27
2021-10-18,8.55,8.60,8.70,8.80,8.66
2021-10-19,8.90,8.89,8.88,8.87,8.89
2021-10-20,8.86,8.87,8.87,8.87,8.87
2021-10-21,8.88,8.88,8.88,8.88,8.88
2021-10-22,8.88,8.87,8.86,8.85,8.87
2021-10-23,8.84,8.86,8.88,8.90,8.87
2021-10-24,8.92,8.96,9.05,9.15,9.02
2021-10-25,9.30,9.32,9.34,9.36,9.33
2021-10-26,9.38,9.38,9.38,9.38,9.38
2021-10-27,9.38,9.37,9.36,9.35,9.37
2021-10-28,9.33,9.31,9.29,9.27,9.30
2021-10-29,9.25,9.22,9.19,9.16,9.21
2021-10-30,9.13,9.10,9.07,9.00,9.08
2021-10-31,8.97,8.95,8.92,8.90,8.94
