Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : ANGAMOS
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
Latitud :,5°9'4.24'',Longitud :,72°52'30.79'',Altitud :,96 msnm.
Tipo :,HLM - Hidrológica,Código :,240401
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-09-01,7.20,7.16,7.13,7.11,7.15
2020-09-02,7.06,7.04,7.00,6.96,7.02
2020-09-03,6.94,6.92,6.90,6.88,6.91
2020-09-04,6.86,6.84,6.82,6.80,6.83
2020-09-05,6.77,6.79,6.81,6.83,6.80
2020-09-06,6.86,6.89,6.92,6.94,6.90
2020-09-07,6.96,6.98,7.00,7.03,6.99
2020-09-08,7.05,7.08,7.10,7.13,7.09
2020-09-09,7.16,7.13,7.11,7.07,7.12
2020-09-10,7.04,7.00,6.97,6.95,6.99
2020-09-11,6.92,6.90,6.87,6.84,6.88
2020-09-12,6.81,6.78,6.75,6.73,6.77
2020-09-13,6.70,6.66,6.64,6.61,6.65
2020-09-14,6.57,6.60,6.63,6.66,6.62
2020-09-15,6.70,6.73,6.75,6.78,6.74
2020-09-16,6.80,6.83,6.86,6.89,6.85
2020-09-17,6.92,6.95,6.98,7.03,6.97
2020-09-18,7.10,7.13,7.16,7.19,7.15
2020-09-19,7.22,7.20,7.18,7.16,7.19
2020-09-20,7.13,7.10,7.06,7.03,7.08
2020-09-21,7.00,6.96,6.94,6.92,6.96
2020-09-22,6.90,6.93,6.96,7.02,6.95
2020-09-23,7.09,7.12,7.16,7.20,7.14
2020-09-24,7.26,7.30,7.33,7.36,7.31
2020-09-25,7.40,7.45,7.52,7.58,7.49
2020-09-26,7.64,7.66,7.69,7.73,7.68
2020-09-27,7.77,7.77,7.77,7.77,7.77
2020-09-28,7.77,7.78,7.79,7.80,7.79
2020-09-29,7.81,7.79,7.77,7.75,7.78
2020-09-30,7.72,7.72,7.72,7.72,7.72
