Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : ANGAMOS
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
Latitud :,5°9'4.24'',Longitud :,72°52'30.79'',Altitud :,96 msnm.
Tipo :,HLM - Hidrológica,Código :,240401
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2019-09-01,7.08,7.06,7.04,7.02,7.05
2019-09-02,7.00,6.98,6.96,6.94,6.97
2019-09-03,6.92,6.92,6.92,6.92,6.92
2019-09-04,6.92,6.90,6.88,6.87,6.89
2019-09-05,6.87,6.85,6.80,6.75,6.82
2019-09-06,6.70,6.68,6.66,6.64,6.67
2019-09-07,6.62,6.66,6.68,6.80,6.69
2019-09-08,6.83,6.85,6.90,6.98,6.89
2019-09-09,7.04,7.08,7.12,7.16,7.10
2019-09-10,7.20,7.26,7.29,7.34,7.27
2019-09-11,7.39,7.41,7.43,7.46,7.42
2019-09-12,7.48,7.45,7.43,7.40,7.44
2019-09-13,7.37,7.35,7.32,7.29,7.33
2019-09-14,7.24,7.23,7.22,7.21,7.23
2019-09-15,7.20,7.25,7.30,7.35,7.28
2019-09-16,7.41,7.46,7.50,7.66,7.51
2019-09-17,7.74,7.77,7.80,7.85,7.79
2019-09-18,7.89,7.89,7.90,7.90,7.90
2019-09-19,7.91,7.91,7.91,7.91,7.91
2019-09-20,7.90,7.88,7.85,7.81,7.86
2019-09-21,7.76,7.80,7.86,7.95,7.84
2019-09-22,8.10,8.25,8.33,8.37,8.26
2019-09-23,8.42,8.40,8.39,8.38,8.40
2019-09-24,8.36,8.52,8.66,8.75,8.57
2019-09-25,9.10,9.25,9.37,9.48,9.30
2019-09-26,9.63,9.62,9.61,9.60,9.62
2019-09-27,9.60,9.60,9.60,9.60,9.60
2019-09-28,9.58,9.56,9.53,9.30,9.49
2019-09-29,9.36,9.30,9.27,9.23,9.29
2019-09-30,9.06,9.00,8.97,8.90,8.98
