Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUNCHANA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°41'25.07'',Longitud :,73°15'20.13'',Altitud :,91 msnm.
Tipo :,PE - Meteorológica,Código :,103015
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-11-11,34,22.2,S/D,15.5
2025-11-12,33.2,22,S/D,1.0
2025-11-13,32.6,22.6,S/D,0.0
2025-11-14,33.4,23,S/D,3.3
2025-11-15,28,22.4,S/D,8.5
2025-11-16,31.2,21.6,S/D,0.9
2025-11-17,S/D,22.2,S/D,S/D
2025-11-28,31,21.6,S/D,0.0
2025-11-29,33.8,21.2,S/D,0.0
2025-11-30,33,22.6,S/D,4.2
