Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : BELLAVISTA
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2024-11-01,2.06,2.10,2.13,2.16,2.11
2024-11-02,2.29,2.34,2.38,2.43,2.36
2024-11-03,2.61,2.65,2.69,2.74,2.67
2024-11-04,2.88,2.92,2.96,2.99,2.94
2024-11-05,3.17,3.21,3.25,3.28,3.23
2024-11-06,3.45,3.48,3.51,3.54,3.50
2024-11-07,3.70,3.68,3.66,3.64,3.67
2024-11-08,3.61,3.57,3.53,3.50,3.55
2024-11-09,3.33,3.38,3.42,3.46,3.40
2024-11-10,3.60,3.64,3.67,3.71,3.66
2024-11-11,3.81,3.79,3.77,3.75,3.78
2024-11-12,3.73,3.73,3.73,3.73,3.73
2024-11-13,3.70,3.65,3.61,3.58,3.64
2024-11-14,3.42,3.37,3.33,3.28,3.35
2024-11-15,3.05,3.03,3.01,2.99,3.02
2024-11-16,2.97,2.95,2.93,2.91,2.94
2024-11-17,2.89,2.89,2.87,2.87,2.88
2024-11-18,2.84,2.84,2.84,2.84,2.84
2024-11-19,2.82,2.84,2.86,2.88,2.85
2024-11-20,2.93,2.98,3.02,3.07,3.00
2024-11-21,3.33,3.36,3.39,3.42,3.38
2024-11-22,3.48,3.51,3.56,3.60,3.54
2024-11-23,3.71,3.74,3.78,3.82,3.76
2024-11-24,3.90,3.93,3.97,4.02,3.96
2024-11-25,4.14,4.16,4.18,4.20,4.17
2024-11-26,4.26,4.28,4.30,4.32,4.29
2024-11-27,4.40,4.39,4.39,4.37,4.39
2024-11-28,4.33,4.34,4.35,4.36,4.35
2024-11-29,4.43,4.45,4.47,4.49,4.46
2024-11-30,4.54,4.55,4.56,4.58,4.56
