Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : REQUENA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-12-01,5.70,5.68,5.66,5.64,5.67
2020-12-02,5.58,5.55,5.52,5.48,5.53
2020-12-03,5.42,5.39,5.36,5.33,5.38
2020-12-04,5.26,5.24,5.22,5.20,5.23
2020-12-05,5.14,5.14,5.13,5.13,5.14
2020-12-06,5.12,5.11,5.10,5.09,5.11
2020-12-07,5.06,5.05,5.04,5.03,5.05
2020-12-08,4.99,4.98,4.97,4.96,4.98
2020-12-09,4.93,4.93,4.93,4.93,4.93
2020-12-10,5.02,5.12,5.22,5.32,5.17
2020-12-11,5.52,5.60,5.68,5.76,5.64
2020-12-12,6.04,6.12,6.20,6.28,6.16
2020-12-13,6.43,6.52,6.60,6.68,6.56
2020-12-14,6.82,6.88,6.92,7.02,6.91
2020-12-15,7.20,7.23,7.26,7.29,7.25
2020-12-16,7.34,7.37,7.40,7.43,7.39
2020-12-17,7.54,7.58,7.62,7.66,7.60
2020-12-18,7.78,7.78,7.78,7.78,7.78
2020-12-19,7.78,7.76,7.74,7.72,7.75
2020-12-20,7.67,7.64,7.62,7.60,7.63
2020-12-21,7.54,7.54,7.54,7.53,7.54
2020-12-22,7.52,7.52,7.52,7.51,7.52
2020-12-23,7.50,7.49,7.48,7.47,7.49
2020-12-24,7.44,7.43,7.42,7.41,7.43
2020-12-25,7.38,7.37,7.36,7.35,7.37
2020-12-26,7.32,7.32,7.32,7.32,7.32
2020-12-27,7.33,7.33,7.34,7.34,7.34
2020-12-28,7.36,7.37,7.38,7.39,7.38
2020-12-29,7.44,7.50,7.56,7.64,7.54
2020-12-30,7.84,7.89,7.94,7.99,7.92
2020-12-31,8.14,8.18,8.22,8.26,8.20
