Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN REGIS
Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
Latitud :,4°30'47.59'',Longitud :,73°54'27.34'',Altitud :,96 msnm.
Tipo :,HLM - Hidrológica,Código :,220105
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-11-01,5.53,5.48,5.44,5.42,5.47
2020-11-02,5.34,5.30,5.28,5.26,5.30
2020-11-03,5.23,5.23,5.22,5.22,5.23
2020-11-04,5.20,5.20,5.20,5.19,5.20
2020-11-05,5.15,5.13,5.11,5.10,5.12
2020-11-06,5.05,5.03,4.99,4.98,5.01
2020-11-07,4.91,4.87,4.83,4.78,4.85
2020-11-08,4.66,4.62,4.56,4.53,4.59
2020-11-09,4.49,4.40,4.31,4.24,4.36
2020-11-10,4.11,4.06,4.02,3.99,4.05
2020-11-11,3.88,3.84,3.83,3.81,3.84
2020-11-12,3.76,3.74,3.73,3.72,3.74
2020-11-13,3.68,3.65,3.62,3.61,3.64
2020-11-14,3.58,3.55,3.56,3.56,3.56
2020-11-15,3.62,3.66,3.72,3.76,3.69
2020-11-16,3.93,4.07,4.12,4.18,4.08
2020-11-17,4.26,4.29,4.31,4.32,4.30
2020-11-18,4.38,4.43,4.47,4.52,4.45
2020-11-19,4.72,4.80,4.86,4.91,4.82
2020-11-20,5.05,5.10,5.13,5.14,5.11
2020-11-21,5.18,5.18,5.18,5.18,5.18
2020-11-22,5.15,5.14,5.13,5.12,5.14
2020-11-23,5.13,5.15,5.18,5.22,5.17
2020-11-24,5.32,5.37,5.42,5.46,5.39
2020-11-25,5.60,5.66,5.72,5.79,5.69
2020-11-26,5.95,6.05,6.11,6.16,6.07
2020-11-27,6.30,6.35,6.40,6.44,6.37
2020-11-28,6.52,6.54,6.57,6.57,6.55
2020-11-29,6.57,6.57,6.56,6.56,6.57
2020-11-30,6.52,6.50,6.48,6.48,6.50
