Estación : CABALLOCOCHA
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/07/01,00:00,25.0,0.0,98,256,0.5
2022/07/01,01:00,24.3,0.0,100,120,0.4
2022/07/01,02:00,24.8,0.0,100,268,0.3
2022/07/01,03:00,24.5,0.0,100,204,0.3
2022/07/01,04:00,25.0,0.0,99,305,0.9
2022/07/01,05:00,24.4,0.0,100,257,0.3
2022/07/01,06:00,23.8,0.0,100,314,0.1
2022/07/01,07:00,24.9,0.0,99,183,0.1
2022/07/01,08:00,27.7,0.0,85,98,0.4
2022/07/01,09:00,28.9,0.0,82,208,1.0
2022/07/01,10:00,30.4,0.0,71,164,1.2
2022/07/01,11:00,30.4,0.0,71,28,1.5
2022/07/01,12:00,29.3,0.3,75,154,3.0
2022/07/01,13:00,31.4,0.6,68,233,1.4
2022/07/01,14:00,30.4,0.0,73,43,1.0
2022/07/01,15:00,31.7,0.0,65,203,1.9
2022/07/01,16:00,29.3,0.0,70,188,0.6
2022/07/01,17:00,30.3,0.0,70,39,0.6
2022/07/01,18:00,28.3,0.0,80,321,0.8
2022/07/01,19:00,25.3,0.0,86,248,0.5
2022/07/01,20:00,25.4,0.0,86,343,1.1
2022/07/01,21:00,24.6,0.0,94,231,0.2
2022/07/01,22:00,24.1,0.0,98,169,0.0
2022/07/01,23:00,23.9,0.0,98,226,0.0
2022/07/02,00:00,23.8,0.0,98,205,0.0
2022/07/02,01:00,23.2,0.0,99,182,0.0
2022/07/02,02:00,22.9,0.0,100,230,0.4
2022/07/02,03:00,22.9,0.0,100,159,0.2
2022/07/02,04:00,23.0,0.0,100,214,0.0
2022/07/02,05:00,23.2,0.0,100,164,0.0
2022/07/02,06:00,23.0,0.0,100,199,0.1
2022/07/02,07:00,25.2,0.0,94,282,0.6
2022/07/02,08:00,27.1,0.0,83,358,1.4
2022/07/02,09:00,28.3,0.0,79,353,1.3
2022/07/02,10:00,29.8,0.0,75,7,1.4
2022/07/02,11:00,31.1,0.0,70,18,1.9
2022/07/02,12:00,32.1,0.0,63,15,2.2
2022/07/02,13:00,S/D,S/D,S/D,S/D,S/D
2022/07/02,14:00,32.2,0.0,55,102,2.3
2022/07/02,15:00,32.2,0.0,57,176,1.0
2022/07/02,16:00,32.0,0.0,59,122,1.3
2022/07/02,17:00,31.0,0.0,63,182,1.3
2022/07/02,18:00,27.3,0.6,82,116,2.3
