Estación : CALLERIA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,7°53'53.7'',Longitud :,74°29'55.9'',Altitud :,165 msnm.
Tipo :,EMA - Meteorológica,Código :,47E86310
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/12/01,00:00,25.6,0.0,98,268,0.1
2022/12/01,01:00,25.3,0.0,99,53,0.0
2022/12/01,02:00,25.0,0.0,99,77,0.0
2022/12/01,03:00,24.8,0.0,99,97,0.0
2022/12/01,04:00,24.5,0.0,99,123,0.0
2022/12/01,05:00,24.3,0.0,100,122,0.0
2022/12/01,06:00,24.4,0.0,100,98,0.0
2022/12/01,07:00,24.4,0.0,99,107,0.0
2022/12/01,08:00,24.9,0.0,99,143,0.0
2022/12/01,09:00,25.9,0.0,95,98,0.7
2022/12/01,10:00,28.5,0.0,82,121,0.6
2022/12/01,11:00,31.7,0.0,73,154,0.5
2022/12/01,12:00,32.6,0.0,71,254,0.2
2022/12/01,13:00,33.6,0.0,65,226,0.2
2022/12/01,14:00,32.9,1.0,71,161,0.3
2022/12/01,15:00,30.8,0.0,87,160,0.2
2022/12/01,16:00,33.9,0.0,68,216,0.3
2022/12/01,17:00,32.6,0.0,71,99,0.5
2022/12/01,18:00,30.5,0.0,76,90,0.5
2022/12/01,19:00,29.3,0.0,86,278,0.1
2022/12/01,20:00,27.4,0.0,93,307,0.0
2022/12/01,21:00,26.3,0.0,96,73,0.1
2022/12/01,22:00,25.7,0.0,98,285,0.0
2022/12/01,23:00,25.3,0.0,99,286,0.0
2022/12/02,00:00,25.1,0.0,99,227,0.0
2022/12/02,01:00,25.3,0.0,99,85,0.0
2022/12/02,02:00,25.3,0.0,99,119,0.0
2022/12/02,03:00,S/D,S/D,S/D,S/D,S/D
2022/12/02,04:00,25.1,0.0,99,123,0.2
2022/12/02,05:00,25.1,0.0,99,30,0.0
2022/12/02,06:00,25.0,0.2,99,318,0.1
2022/12/02,07:00,24.8,0.0,99,299,0.0
2022/12/02,08:00,24.7,0.4,100,303,0.0
2022/12/02,09:00,24.7,0.8,100,321,0.1
2022/12/02,10:00,24.7,0.8,100,349,0.0
2022/12/02,11:00,24.7,1.6,100,214,0.0
2022/12/02,12:00,24.7,1.0,100,225,0.0
2022/12/02,13:00,24.8,1.4,100,183,0.6
2022/12/02,14:00,24.8,0.8,99,218,0.0
2022/12/02,15:00,24.9,0.2,99,52,0.2
2022/12/02,16:00,25.9,0.0,97,34,0.5
2022/12/02,17:00,26.4,0.0,95,246,0.3
2022/12/02,18:00,26.7,0.0,96,204,0.0
2022/12/02,19:00,26.3,0.0,96,187,0.2
2022/12/02,20:00,25.6,0.0,98,80,0.5
2022/12/02,21:00,25.3,0.0,99,293,0.1
2022/12/02,22:00,24.9,0.0,99,285,0.1
2022/12/02,23:00,24.5,0.0,100,289,0.0
2022/12/03,00:00,24.4,0.0,100,307,0.1
2022/12/03,01:00,24.0,0.0,100,37,0.0
2022/12/03,02:00,24.1,0.0,100,82,0.0
2022/12/03,03:00,24.2,0.2,99,92,1.3
2022/12/03,04:00,23.3,0.4,98,88,1.1
2022/12/03,05:00,22.6,0.0,98,76,0.6
2022/12/03,06:00,22.2,1.4,99,87,0.3
2022/12/03,07:00,21.9,4.2,100,296,0.2
2022/12/03,08:00,21.5,28.4,100,357,0.0
2022/12/03,09:00,21.2,5.6,100,108,0.3
2022/12/03,10:00,21.4,3.6,100,287,0.3
2022/12/03,11:00,21.8,0.8,100,274,0.3
2022/12/03,12:00,22.3,0.4,100,175,0.0
2022/12/03,13:00,22.8,0.2,100,259,0.1
2022/12/03,14:00,23.2,0.0,99,34,0.2
2022/12/03,15:00,23.7,0.0,98,240,0.1
2022/12/03,16:00,23.8,0.0,98,297,0.1
2022/12/03,17:00,23.2,1.8,99,298,0.1
2022/12/03,18:00,23.2,0.0,98,309,0.1
2022/12/03,19:00,22.7,0.0,99,179,0.0
2022/12/03,20:00,21.8,0.0,100,330,0.0
2022/12/03,21:00,21.2,0.0,100,321,0.0
2022/12/03,22:00,21.0,0.0,100,41,0.0
2022/12/03,23:00,20.8,0.0,100,84,0.1
2022/12/04,00:00,20.6,0.0,100,92,0.2
2022/12/04,01:00,20.3,0.0,100,131,0.0
2022/12/04,02:00,20.2,0.0,100,122,0.0
2022/12/04,03:00,20.2,0.0,100,112,0.0
2022/12/04,04:00,20.0,0.0,100,87,0.0
2022/12/04,05:00,19.7,0.0,100,48,0.0
2022/12/04,06:00,19.6,0.0,100,123,0.0
2022/12/04,07:00,19.3,0.0,100,207,0.0
2022/12/04,08:00,20.1,0.0,100,165,0.0
2022/12/04,09:00,22.0,0.0,97,237,0.2
2022/12/04,10:00,23.9,0.0,92,292,0.4
2022/12/04,11:00,26.3,0.0,83,152,0.4
2022/12/04,12:00,28.4,0.0,75,168,0.1
2022/12/04,13:00,30.4,0.0,69,171,0.3
2022/12/04,14:00,31.2,0.0,66,35,0.0
2022/12/04,15:00,31.7,0.0,67,227,0.4
2022/12/04,16:00,32.7,0.0,64,242,0.0
2022/12/04,17:00,32.0,0.0,65,302,0.1
2022/12/04,18:00,28.7,0.0,81,27,0.0
2022/12/04,19:00,26.9,0.0,89,337,0.2
2022/12/04,20:00,25.3,0.0,94,337,0.0
2022/12/04,21:00,24.2,0.0,98,278,0.0
2022/12/04,22:00,23.5,0.0,99,118,0.0
2022/12/04,23:00,23.0,0.0,99,89,0.1
2022/12/05,00:00,22.7,0.0,99,86,0.1
2022/12/05,01:00,22.3,0.0,100,65,0.2
2022/12/05,02:00,21.9,0.0,100,77,0.0
2022/12/05,03:00,21.6,0.0,100,83,0.0
2022/12/05,04:00,21.3,0.0,100,81,0.1
2022/12/05,05:00,21.1,0.0,100,82,0.0
2022/12/05,06:00,20.9,0.0,100,100,0.0
2022/12/05,07:00,20.8,0.0,100,91,0.0
2022/12/05,08:00,21.8,0.0,99,127,0.1
2022/12/05,09:00,24.5,0.0,91,171,0.6
2022/12/05,10:00,27.3,0.0,82,201,0.2
2022/12/05,11:00,30.5,0.0,73,309,0.0
2022/12/05,12:00,32.4,0.0,66,234,0.1
2022/12/05,13:00,33.1,0.0,65,198,0.1
2022/12/05,14:00,33.5,0.0,64,221,0.2
2022/12/05,15:00,34.2,0.0,61,234,0.0
2022/12/05,16:00,35.1,0.0,60,270,0.0
2022/12/05,17:00,33.9,0.0,67,256,0.0
2022/12/05,18:00,31.0,0.0,77,294,0.0
2022/12/05,19:00,28.3,0.0,83,315,0.0
2022/12/05,20:00,26.5,0.0,89,315,0.0
2022/12/05,21:00,25.4,0.0,96,55,0.1
2022/12/05,22:00,24.6,0.0,98,76,0.1
2022/12/05,23:00,24.0,0.0,99,76,0.0
2022/12/06,00:00,23.7,0.0,99,76,0.0
2022/12/06,01:00,23.3,0.0,99,82,0.0
2022/12/06,02:00,23.0,0.0,100,93,0.0
2022/12/06,03:00,22.7,0.0,100,101,0.0
2022/12/06,04:00,22.4,0.0,100,101,0.0
2022/12/06,05:00,22.2,0.0,100,101,0.0
2022/12/06,06:00,22.0,0.0,100,101,0.0
2022/12/06,07:00,22.4,0.0,99,78,0.5
2022/12/06,08:00,22.9,6.2,99,166,0.2
2022/12/06,09:00,22.3,2.6,99,305,0.2
2022/12/06,10:00,22.6,0.0,100,295,0.1
2022/12/06,11:00,23.8,0.0,96,210,0.5
2022/12/06,12:00,27.0,0.0,83,270,0.4
2022/12/06,13:00,29.6,0.0,75,307,0.1
2022/12/06,14:00,31.2,0.0,70,213,0.1
2022/12/06,15:00,32.2,0.0,66,174,0.3
2022/12/06,16:00,33.1,0.0,64,306,0.3
2022/12/06,17:00,32.5,0.0,66,195,0.0
2022/12/06,18:00,28.8,0.0,83,269,0.1
2022/12/06,19:00,26.7,0.0,89,328,0.0
2022/12/06,20:00,25.4,0.0,96,73,0.0
2022/12/06,21:00,24.4,0.0,98,74,0.0
2022/12/06,22:00,23.8,0.0,99,74,0.0
2022/12/06,23:00,23.4,0.0,99,74,0.0
2022/12/07,00:00,23.1,0.0,99,96,0.0
2022/12/07,01:00,22.9,0.0,99,104,0.0
2022/12/07,02:00,22.6,0.0,99,104,0.0
2022/12/07,03:00,22.4,0.0,100,96,0.1
2022/12/07,04:00,22.5,0.0,100,182,0.0
2022/12/07,05:00,22.4,0.0,100,200,0.0
2022/12/07,06:00,22.4,0.0,100,99,0.1
2022/12/07,07:00,22.4,1.4,100,132,0.2
2022/12/07,08:00,23.0,
