Estación : CALLERIA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,7°53'53.7'',Longitud :,74°29'55.9'',Altitud :,165 msnm.
Tipo :,EMA - Meteorológica,Código :,47E86310
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/03/01,00:00,23.9,0.0,100,271,0.0
2023/03/01,01:00,23.6,0.0,100,256,0.0
2023/03/01,02:00,23.8,0.0,100,212,0.0
2023/03/01,03:00,23.9,0.0,100,201,0.0
2023/03/01,05:00,23.8,0.0,100,117,0.0
2023/03/01,06:00,23.7,0.0,100,249,0.0
2023/03/01,07:00,23.6,0.0,100,89,0.0
2023/03/01,08:00,23.6,0.0,100,101,0.3
2023/03/01,09:00,24.2,0.0,99,156,0.2
2023/03/01,10:00,25.9,0.0,95,175,0.3
2023/03/01,11:00,28.1,0.0,86,217,0.3
2023/03/01,12:00,30.4,0.0,79,158,0.0
2023/03/01,13:00,30.9,0.2,79,150,0.3
2023/03/01,14:00,32.5,0.0,71,81,0.0
2023/03/01,15:00,29.4,0.0,86,263,0.6
2023/03/01,16:00,26.5,0.0,90,159,0.1
2023/03/01,17:00,27.7,0.0,87,196,0.3
2023/03/01,18:00,27.3,0.0,91,254,0.4
2023/03/01,19:00,26.8,0.0,94,7,0.0
2023/03/01,20:00,25.8,0.0,98,113,0.1
2023/03/01,21:00,25.0,0.0,98,184,0.0
2023/03/01,22:00,24.5,0.0,99,145,0.0
2023/03/01,23:00,24.2,0.0,99,116,0.0
2023/03/02,00:00,24.0,0.0,100,207,0.0
2023/03/02,01:00,23.6,0.0,100,185,0.0
2023/03/02,02:00,23.6,0.0,100,133,0.0
2023/03/02,03:00,23.4,0.0,100,252,0.0
2023/03/02,04:00,23.1,0.0,100,231,0.0
2023/03/02,05:00,23.1,0.0,100,106,0.0
2023/03/02,06:00,23.0,0.0,100,100,0.0
2023/03/02,07:00,22.8,0.0,100,227,0.0
2023/03/02,08:00,23.0,0.0,100,128,0.2
2023/03/02,09:00,23.6,0.0,99,119,0.2
2023/03/02,10:00,24.9,0.0,94,198,0.2
2023/03/02,11:00,29.0,0.0,80,216,0.0
2023/03/02,12:00,31.5,0.0,74,141,0.0
2023/03/02,13:00,32.2,0.0,72,244,0.0
2023/03/02,14:00,32.1,0.0,76,232,0.0
2023/03/02,15:00,31.9,0.0,82,311,0.0
2023/03/02,16:00,30.6,0.0,87,84,0.1
2023/03/02,17:00,28.3,3.0,97,225,0.1
2023/03/02,18:00,27.6,0.0,98,107,0.3
2023/03/02,19:00,26.3,0.0,98,305,0.2
2023/03/02,20:00,25.4,0.0,99,108,0.1
2023/03/02,21:00,24.6,0.0,99,295,0.1
2023/03/02,22:00,24.1,0.0,100,293,0.0
2023/03/02,23:00,23.9,0.0,100,10,0.0
2023/03/03,00:00,23.8,0.0,100,93,0.0
2023/03/03,01:00,23.8,0.0,100,136,0.0
2023/03/03,02:00,23.7,0.0,100,107,0.0
2023/03/03,03:00,23.7,0.0,100,150,0.1
2023/03/03,04:00,23.8,0.0,100,96,0.0
2023/03/03,05:00,23.8,0.0,100,145,0.0
2023/03/03,06:00,23.6,0.0,100,130,0.0
2023/03/03,07:00,23.7,0.0,100,160,0.0
2023/03/03,08:00,23.7,0.0,100,115,0.1
2023/03/03,09:00,24.1,0.0,99,106,0.5
2023/03/03,10:00,25.1,0.0,97,176,0.1
2023/03/03,11:00,26.7,0.0,91,200,0.2
2023/03/03,12:00,28.1,0.0,87,176,0.3
2023/03/03,13:00,30.3,0.0,75,103,0.2
2023/03/03,14:00,32.6,0.0,68,88,0.0
2023/03/03,15:00,32.6,0.0,71,216,0.0
2023/03/03,16:00,32.8,0.0,72,221,0.1
2023/03/03,17:00,31.1,0.0,77,274,0.3
