Estación : CALLERIA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,7°53'53.7'',Longitud :,74°29'55.9'',Altitud :,165 msnm.
Tipo :,EMA - Meteorológica,Código :,47E86310
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2019/10/13,00:00,22.7,0.0,S/D,173,0.1
2019/10/13,01:00,22.6,0.0,S/D,139,0.1
2019/10/13,03:00,22.3,0.0,S/D,172,0.0
2019/10/13,23:00,22.2,0.0,S/D,96,0.0
2019/10/14,00:00,22.1,0.0,S/D,127,0.0
2019/10/14,01:00,22.1,0.0,S/D,138,0.0
2019/10/14,12:00,29.3,0.0,S/D,246,0.4
2019/10/14,13:00,31.8,0.0,S/D,199,0.6
2019/10/14,14:00,33.1,0.0,S/D,103,0.6
2019/10/14,15:00,34.2,0.0,S/D,218,0.3
2019/10/14,16:00,32.0,0.0,S/D,115,1.0
2019/10/14,17:00,26.0,0.0,S/D,101,0.2
2019/10/14,18:00,26.1,0.0,S/D,326,0.0
2019/10/14,19:00,25.3,0.0,S/D,301,0.0
2019/10/14,20:00,24.0,0.0,S/D,56,0.1
2019/10/14,21:00,23.4,0.0,S/D,89,0.0
2019/10/14,22:00,23.0,0.0,S/D,68,0.1
2019/10/14,23:00,22.8,0.0,S/D,32,0.0
2019/10/15,00:00,22.6,0.0,S/D,38,0.0
2019/10/15,01:00,22.4,0.0,S/D,121,0.0
2019/10/15,02:00,22.0,0.0,S/D,83,0.0
2019/10/15,03:00,21.8,0.0,S/D,33,0.0
2019/10/15,04:00,21.9,0.0,S/D,95,0.1
2019/10/15,05:00,21.7,0.0,S/D,104,0.0
2019/10/15,06:00,21.8,0.0,S/D,210,0.0
2019/10/15,07:00,21.9,0.0,S/D,168,0.0
2019/10/15,08:00,22.5,0.0,S/D,175,0.0
2019/10/15,09:00,24.8,0.0,S/D,116,0.2
2019/10/15,10:00,27.4,0.0,S/D,89,0.3
2019/10/15,11:00,30.7,0.0,S/D,72,0.6
2019/10/15,12:00,33.0,0.0,S/D,84,0.7
2019/10/15,13:00,34.1,0.0,S/D,231,0.5
2019/10/15,14:00,34.8,0.0,S/D,318,0.7
2019/10/15,15:00,35.7,0.0,S/D,83,0.3
2019/10/15,16:00,30.6,0.0,S/D,91,0.4
2019/10/15,17:00,28.7,0.0,S/D,92,0.2
2019/10/15,18:00,28.7,0.0,S/D,358,0.0
2019/10/15,19:00,27.2,0.0,S/D,320,0.0
2019/10/15,20:00,25.7,0.0,S/D,83,0.0
2019/10/15,21:00,25.3,0.0,S/D,36,0.0
2019/10/15,22:00,24.9,0.0,S/D,13,0.0
2019/10/15,23:00,24.6,0.0,S/D,23,0.0
2019/10/16,00:00,24.4,0.0,S/D,65,0.0
2019/10/16,01:00,24.2,0.0,S/D,150,0.0
2019/10/16,02:00,24.1,0.0,S/D,81,0.0
2019/10/16,03:00,24.1,0.0,S/D,208,0.0
2019/10/16,04:00,23.9,0.0,S/D,59,0.0
2019/10/16,05:00,23.8,0.0,S/D,127,0.0
2019/10/16,06:00,23.7,0.0,S/D,112,0.0
2019/10/16,07:00,23.8,0.0,S/D,111,0.0
2019/10/16,08:00,24.1,0.0,S/D,145,0.0
2019/10/16,09:00,25.0,0.0,S/D,105,0.3
2019/10/16,10:00,26.8,0.0,S/D,119,0.4
2019/10/16,11:00,28.1,0.0,S/D,118,0.3
2019/10/16,12:00,29.0,0.0,S/D,148,0.2
2019/10/16,13:00,29.6,0.0,S/D,131,0.4
2019/10/16,14:00,31.6,0.0,S/D,103,0.6
2019/10/16,15:00,32.1,0.0,S/D,201,0.4
2019/10/16,16:00,32.9,0.0,S/D,324,0.7
2019/10/16,17:00,32.0,0.0,S/D,196,0.2
2019/10/16,18:00,29.2,0.0,S/D,65,1.1
2019/10/16,19:00,25.8,0.0,S/D,36,0.3
2019/10/16,20:00,24.2,0.6,S/D,73,0.0
2019/10/16,21:00,23.8,0.2,S/D,189,0.0
2019/10/16,22:00,23.6,0.0,S/D,136,0.0
2019/10/16,23:00,23.6,0.0,S/D,93,0.1
2019/10/17,00:00,23.6,0.0,S/D,151,0.1
2019/10/17,01:00,23.5,0.0,S/D,331,0.0
2019/10/17,02:00,23.4,0.0,S/D,243,0.2
2019/10/17,03:00,23.3,0.0,S/D,251,0.0
2019/10/17,04:00,23.3,0.0,S/D,123,0.0
2019/10/17,05:00,23.2,0.0,S/D,209,0.0
2019/10/17,06:00,23.2,0.0,S/D,149,0.0
2019/10/17,07:00,23.3,0.0,S/D,150,0.0
2019/10/17,08:00,23.6,0.6,S/D,136,0.0
2019/10/17,09:00,24.5,0.0,S/D,126,0.1
2019/10/17,10:00,25.2,0.0,S/D,30,0.1
2019/10/17,11:00,26.1,0.0,S/D,122,0.3
2019/10/17,12:00,26.9,0.0,S/D,109,0.4
2019/10/17,13:00,27.6,0.0,S/D,192,0.3
2019/10/17,14:00,28.6,0.0,S/D,74,0.4
2019/10/17,15:00,29.1,0.0,S/D,185,0.0
2019/10/17,16:00,27.9,0.0,S/D,154,1.0
2019/10/17,17:00,26.8,0.0,S/D,156,0.4
2019/10/17,18:00,26.6,0.0,S/D,329,0.1
2019/10/17,19:00,25.1,0.0,S/D,334,0.0
2019/10/17,20:00,24.5,0.0,S/D,65,0.0
2019/10/17,21:00,24.4,0.0,S/D,155,0.0
