Estación : CALLERIA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,7°53'53.7'',Longitud :,74°29'55.9'',Altitud :,165 msnm.
Tipo :,EMA - Meteorológica,Código :,47E86310
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/07/06,12:00,27.5,0.0,72,165,0.6
2021/07/06,13:00,29.9,0.0,68,295,0.5
2021/07/06,14:00,31.4,0.0,63,122,0.1
2021/07/06,15:00,30.7,0.0,62,1,0.3
2021/07/06,16:00,29.3,0.0,65,60,0.4
2021/07/06,17:00,28.8,0.0,67,326,0.2
2021/07/06,18:00,27.7,0.0,73,322,0.2
2021/07/06,19:00,25.7,0.0,84,302,0.0
2021/07/06,20:00,24.1,0.0,94,305,0.0
2021/07/06,21:00,23.1,0.0,97,17,0.0
2021/07/06,22:00,22.3,0.0,98,71,0.0
2021/07/06,23:00,21.7,0.0,98,83,0.0
2021/07/07,00:00,21.2,0.0,99,76,0.0
2021/07/07,01:00,20.8,0.0,99,64,0.0
2021/07/07,02:00,20.5,0.0,99,84,0.0
2021/07/07,03:00,20.1,0.0,99,83,0.0
2021/07/07,04:00,19.8,0.0,99,91,0.0
2021/07/07,05:00,19.6,0.0,99,89,0.0
2021/07/07,06:00,19.4,0.0,99,231,0.0
2021/07/07,07:00,19.2,0.0,99,72,0.0
2021/07/07,08:00,19.1,0.0,99,117,0.0
2021/07/07,09:00,19.9,0.0,99,131,0.0
2021/07/07,10:00,22.2,0.0,98,135,0.1
2021/07/07,11:00,24.7,0.0,87,114,0.6
2021/07/07,12:00,28.4,0.0,73,213,0.2
2021/07/07,13:00,29.8,0.0,71,162,0.2
2021/07/07,14:00,31.5,0.0,64,285,0.2
2021/07/07,15:00,31.2,0.0,66,118,0.3
2021/07/07,16:00,30.9,0.0,65,254,0.1
2021/07/07,17:00,29.0,0.0,68,282,0.0
2021/07/07,18:00,28.4,0.0,73,318,0.1
2021/07/07,19:00,26.5,0.0,85,322,0.0
2021/07/07,20:00,25.0,0.0,95,46,0.1
2021/07/07,21:00,24.0,0.0,97,63,0.0
2021/07/07,22:00,23.4,0.0,98,70,0.0
2021/07/07,23:00,22.8,0.0,99,79,0.0
2021/07/08,00:00,22.4,0.0,99,76,0.0
2021/07/08,01:00,22.0,0.0,99,264,0.0
2021/07/08,02:00,21.7,0.0,99,73,0.0
2021/07/08,03:00,21.5,0.0,99,79,0.0
2021/07/08,04:00,21.7,0.0,99,126,0.0
2021/07/08,05:00,21.7,0.0,99,100,0.0
2021/07/08,06:00,21.9,0.0,99,229,0.0
2021/07/08,07:00,21.9,0.0,99,119,0.0
2021/07/08,08:00,21.9,0.0,99,157,0.0
2021/07/08,09:00,22.6,0.0,98,175,0.0
2021/07/08,10:00,24.1,0.0,93,197,0.5
2021/07/08,11:00,25.9,0.0,84,205,0.3
2021/07/08,12:00,29.2,0.0,72,63,0.4
2021/07/08,13:00,30.6,0.0,75,283,0.3
2021/07/08,14:00,29.0,0.0,82,86,1.2
2021/07/08,15:00,25.0,10.8,97,251,0.2
2021/07/08,16:00,26.2,0.0,96,3,0.2
2021/07/08,17:00,26.1,0.0,97,35,0.0
2021/07/08,18:00,25.8,0.0,97,57,0.0
2021/07/08,19:00,24.9,0.0,98,317,0.1
2021/07/08,20:00,24.0,0.0,99,37,0.0
2021/07/08,21:00,23.4,0.0,99,185,0.0
2021/07/08,22:00,23.2,0.0,99,192,0.0
2021/07/08,23:00,22.9,0.0,99,135,0.0
