Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA ROSA
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-01-01,9.53,9.54,9.55,9.56,9.55
2020-01-02,9.58,9.59,9.60,9.61,9.60
2020-01-03,9.64,9.65,9.66,9.66,9.65
2020-01-04,9.68,9.68,9.69,9.70,9.69
2020-01-05,9.72,9.72,9.72,9.72,9.72
2020-01-06,9.74,9.74,9.75,9.76,9.75
2020-01-07,9.76,9.76,9.76,9.76,9.76
2020-01-08,9.76,9.76,9.77,9.77,9.77
2020-01-09,9.78,9.78,9.78,9.78,9.78
2020-01-10,9.79,9.79,9.80,9.80,9.80
2020-01-11,9.82,9.82,9.83,9.83,9.83
2020-01-12,9.83,9.83,9.84,9.85,9.84
2020-01-13,9.85,9.85,9.85,9.85,9.85
2020-01-14,9.85,9.85,9.84,9.84,9.85
2020-01-15,9.83,9.83,9.83,9.82,9.83
2020-01-16,9.81,9.81,9.81,9.81,9.81
2020-01-17,9.80,9.80,9.80,9.80,9.80
2020-01-18,9.79,9.79,9.78,9.77,9.78
2020-01-19,9.76,9.76,9.75,9.74,9.75
2020-01-20,9.72,9.71,9.70,9.68,9.70
2020-01-21,9.64,9.63,9.62,9.60,9.62
2020-01-22,9.56,9.55,9.54,9.52,9.54
2020-01-23,9.49,9.48,9.47,9.46,9.48
2020-01-24,9.43,9.42,9.41,9.41,9.42
2020-01-25,9.39,9.38,9.37,9.36,9.38
2020-01-26,9.34,9.34,9.33,9.32,9.33
2020-01-27,9.30,9.29,9.28,9.28,9.29
2020-01-28,9.27,9.27,9.26,9.25,9.26
2020-01-29,9.24,9.24,9.23,9.22,9.23
2020-01-30,9.20,9.20,9.20,9.20,9.20
2020-01-31,9.20,9.19,9.18,9.16,9.18
