Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA ROSA
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
Latitud :,4°13'27.05'',Longitud :,69°57'12.6'',Altitud :,63 msnm.
Tipo :,HLM - Hidrológica,Código :,240108
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-10-01,1.92,1.99,2.06,2.14,2.03
2020-10-02,2.36,2.43,2.50,2.58,2.47
2020-10-03,2.79,2.84,2.89,2.94,2.87
2020-10-04,3.10,3.12,3.14,3.17,3.13
2020-10-05,3.24,3.25,3.27,3.29,3.26
2020-10-06,3.34,3.35,3.37,3.39,3.36
2020-10-07,3.45,3.46,3.48,3.50,3.47
2020-10-08,3.55,3.56,3.57,3.57,3.56
2020-10-09,3.60,3.60,3.60,3.60,3.60
2020-10-10,3.60,3.59,3.58,3.57,3.59
2020-10-11,3.55,3.55,3.54,3.53,3.54
2020-10-12,3.52,3.50,3.48,3.46,3.49
2020-10-13,3.42,3.40,3.37,3.35,3.39
2020-10-14,3.27,3.24,3.21,3.18,3.23
2020-10-15,3.06,3.03,3.01,2.96,3.02
2020-10-16,2.88,2.84,2.80,2.75,2.82
2020-10-17,2.72,2.68,2.63,2.59,2.66
2020-10-18,2.56,2.53,2.50,2.46,2.51
2020-10-19,2.34,2.30,2.27,2.25,2.29
2020-10-20,2.12,2.09,2.06,2.03,2.08
2020-10-21,1.90,1.87,1.84,1.80,1.85
2020-10-22,1.70,1.69,1.68,1.67,1.69
2020-10-23,1.65,1.65,1.65,1.65,1.65
2020-10-24,1.69,1.72,1.75,1.77,1.73
2020-10-25,1.85,1.86,1.87,1.88,1.87
2020-10-26,1.90,1.92,1.94,1.96,1.93
2020-10-27,2.01,2.04,2.07,2.09,2.05
2020-10-28,2.17,2.19,2.21,2.23,2.20
2020-10-29,2.34,2.37,2.41,2.45,2.39
2020-10-30,2.55,2.58,2.61,2.65,2.60
2020-10-31,2.77,2.80,2.81,2.85,2.81
