Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : PUENTE INAMBARI
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,HUEPETUHE
Latitud :,13°11'10.97'',Longitud :,70°23'2.44'',Altitud :,374 msnm.
Tipo :,HLM - Hidrológica,Código :,113251
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2023-09-01,9.00,9.00,9.10,9.10,9.05
2023-09-02,9.20,9.20,9.20,9.10,9.18
2023-09-03,9.40,9.40,9.30,9.30,9.35
2023-09-04,9.50,9.40,9.40,9.30,9.40
2023-09-05,9.20,9.20,9.20,9.10,9.18
2023-09-06,9.10,9.10,9.00,9.00,9.05
2023-09-07,9.10,9.10,9.00,9.00,9.05
2023-09-08,9.00,9.00,9.00,9.00,9.00
2023-09-09,9.30,9.20,9.20,9.10,9.20
2023-09-10,9.10,9.10,9.00,9.00,9.05
2023-09-11,9.20,9.20,9.10,9.10,9.15
2023-09-12,9.00,9.00,8.95,8.95,8.98
2023-09-13,9.50,9.40,9.40,9.30,9.40
2023-09-14,9.30,9.40,9.40,9.50,9.40
2023-09-15,9.20,9.20,9.20,9.10,9.18
2023-09-16,9.10,9.10,9.20,9.20,9.15
2023-09-17,9.30,9.30,9.20,9.20,9.25
2023-09-18,9.10,9.10,9.00,9.00,9.05
2023-09-19,9.60,9.50,9.50,9.40,9.50
2023-09-20,9.20,9.10,9.20,9.30,9.20
2023-09-21,8.90,9.00,9.10,9.10,9.03
2023-09-22,9.00,9.00,8.90,8.80,8.93
2023-09-23,8.80,8.90,9.00,9.00,8.93
2023-09-24,9.10,9.10,9.00,9.00,9.05
2023-09-25,9.20,9.20,9.20,9.30,9.23
2023-09-26,9.10,9.10,9.00,9.00,9.05
2023-09-27,9.10,9.00,9.00,8.90,9.00
2023-09-28,9.20,9.20,9.10,9.10,9.15
2023-09-29,9.10,9.20,9.20,9.30,9.20
2023-09-30,9.50,9.40,9.30,9.30,9.38
