Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : AMAZONAS
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,IQUITOS
Latitud :,3°45'50.3'',Longitud :,73°15'17.7'',Altitud :,113 msnm.
Tipo :,CO - Meteorológica,Código :,103057
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-10-01,34.6,23.4,84.0,0.0
2021-10-02,34.8,24,82.6,0.0
2021-10-03,36,24,76.0,2.6
2021-10-04,31,23.8,82.8,0.4
2021-10-05,33.8,23.6,80.1,4.3
2021-10-06,28.8,22.8,92.3,2.4
2021-10-07,32,23,88.9,14.7
2021-10-08,34.8,23.8,79.5,0.0
2021-10-09,34.6,24,81.0,0.0
2021-10-10,35.4,23.6,70.1,0.0
2021-10-11,34.6,23.4,81.5,1.1
2021-10-12,33.4,23.6,80.7,0.0
2021-10-13,35.4,23.8,77.6,0.0
2021-10-14,36.6,24.8,73.7,0.0
2021-10-15,35.6,S/D,85.2,81.0
2021-10-16,31.8,21.8,86.3,0.0
2021-10-17,33.6,22.6,79.1,0.0
2021-10-18,34.8,24,82.2,2.6
2021-10-19,33.6,23.8,91.2,7.1
2021-10-20,28.8,23.4,91.3,7.2
2021-10-21,33.6,23.6,86.2,0.0
2021-10-22,34.6,25,79.2,0.0
2021-10-23,35,24,83.6,0.8
2021-10-24,35.8,24.2,75.7,0.0
2021-10-25,34.2,S/D,84.1,66.1
2021-10-26,25.8,22.6,92.6,0.4
2021-10-27,31.2,23,86.7,0.0
2021-10-28,31.6,24.2,85.4,0.0
2021-10-29,31.2,23.8,85.7,0.0
2021-10-30,34.4,23.2,79.1,0.0
2021-10-31,33.6,24.2,82.3,6.8
