Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CLOTILDE
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
Latitud :,2°29'15.3'',Longitud :,73°40'45.1'',Altitud :,118 msnm.
Tipo :,CO - Meteorológica,Código :,102009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-10-01,S/D,24.2,S/D,0.0
2024-10-02,S/D,24.4,S/D,0.0
2024-10-03,S/D,25.2,S/D,0.0
2024-10-04,S/D,22.8,S/D,4.8
2024-10-05,32,24,84.9,0.0
2024-10-06,S/D,S/D,S/D,11.5
2024-10-07,S/D,24.2,S/D,5.7
2024-10-08,33.2,24.8,84.2,0.0
2024-10-09,S/D,24.6,S/D,S/D
2024-10-10,S/D,24.4,S/D,S/D
2024-10-11,34.2,24,81.2,0.0
2024-10-12,S/D,23.6,S/D,S/D
2024-10-13,S/D,S/D,S/D,S/D
2024-10-14,S/D,22.6,S/D,0.0
2024-10-15,S/D,23.2,S/D,0.0
2024-10-16,S/D,24.2,S/D,0.0
2024-10-17,S/D,24.6,S/D,0.0
2024-10-18,34.2,24.4,90.3,0.0
2024-10-19,33.2,25,87.0,S/D
2024-10-20,S/D,S/D,S/D,S/D
2024-10-21,33,25,83.8,0.0
2024-10-22,S/D,23.8,S/D,0.0
2024-10-23,S/D,24,S/D,30.6
2024-10-24,S/D,23,S/D,0.0
2024-10-25,S/D,23.2,S/D,0.0
2024-10-26,S/D,24.8,S/D,S/D
2024-10-27,S/D,S/D,S/D,S/D
2024-10-28,29.2,23.8,92.8,32.8
2024-10-29,28.2,23,90.9,0.0
2024-10-30,S/D,23.4,S/D,0.0
2024-10-31,S/D,24.4,S/D,0.0
