Estación : PUERTO MALDONADO
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,TAMBOPATA
Latitud :,12°35'14.28'',Longitud :,69°12'31.68'',Altitud :,209 msnm.
Tipo :,EMA - Meteorológica,Código :,112279
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/12/01,00:00,24.7,0.0,91,S/D,0.0
2025/12/01,01:00,24.5,0.0,91,S/D,0.0
2025/12/01,02:00,24.3,0.0,91,S/D,0.0
2025/12/01,03:00,24.1,0.0,92,S/D,0.0
2025/12/01,04:00,24.0,0.0,92,S/D,0.0
2025/12/01,05:00,23.7,0.0,92,S/D,0.0
2025/12/01,06:00,23.8,0.0,93,S/D,0.0
2025/12/01,07:00,24.9,0.0,92,S/D,0.0
2025/12/01,08:00,26.2,0.0,90,S/D,0.0
2025/12/01,09:00,27.9,0.0,87,S/D,0.0
2025/12/01,10:00,29.2,0.0,84,S/D,0.0
2025/12/01,11:00,30.6,0.0,79,S/D,0.0
2025/12/01,12:00,31.7,0.0,71,S/D,0.0
2025/12/01,13:00,28.3,3.0,76,S/D,0.0
2025/12/01,14:00,27.4,0.1,86,S/D,0.0
2025/12/01,15:00,27.0,0.5,84,S/D,0.0
2025/12/01,16:00,27.9,0.0,83,S/D,0.0
2025/12/01,17:00,28.6,0.0,82,S/D,0.0
2025/12/01,18:00,27.7,0.0,84,S/D,0.0
2025/12/01,19:00,26.8,0.0,87,S/D,0.0
2025/12/01,20:00,26.2,0.0,88,S/D,0.0
2025/12/01,21:00,25.8,0.0,88,S/D,0.0
2025/12/01,22:00,25.4,0.0,89,S/D,0.0
2025/12/01,23:00,25.1,0.0,90,S/D,0.0
2025/12/02,00:00,24.8,0.0,90,S/D,0.0
2025/12/02,01:00,24.4,0.1,91,S/D,0.0
2025/12/02,02:00,24.3,0.1,92,S/D,0.0
2025/12/02,03:00,24.1,0.0,92,S/D,0.0
2025/12/02,04:00,24.0,0.0,92,S/D,0.0
2025/12/02,05:00,24.0,0.0,92,S/D,0.0
2025/12/02,06:00,24.0,0.0,92,S/D,0.0
2025/12/02,07:00,24.3,0.0,93,S/D,0.0
2025/12/02,08:00,24.7,0.0,93,S/D,0.0
2025/12/02,09:00,25.1,0.0,92,S/D,0.0
2025/12/02,10:00,25.8,0.0,92,S/D,0.0
2025/12/02,11:00,25.8,0.1,90,S/D,0.0
2025/12/02,12:00,23.0,36.7,92,S/D,0.0
2025/12/02,13:00,22.7,1.0,94,S/D,0.0
2025/12/02,14:00,22.8,0.9,94,S/D,0.0
2025/12/02,15:00,23.0,0.1,94,S/D,0.0
2025/12/02,16:00,23.3,0.0,94,S/D,0.0
2025/12/02,17:00,23.8,0.0,94,S/D,0.0
2025/12/02,18:00,23.6,0.0,93,S/D,0.0
2025/12/02,19:00,23.3,0.1,94,S/D,0.0
2025/12/02,20:00,23.3,0.0,94,S/D,0.0
2025/12/02,21:00,23.4,0.0,94,34.7,0.1
2025/12/02,22:00,23.4,0.0,94,30.6,0.0
2025/12/02,23:00,23.3,0.0,94,S/D,0.0
2025/12/03,00:00,23.3,0.0,94,1.2,0.1
2025/12/03,01:00,23.2,0.0,94,32.9,0.0
2025/12/03,02:00,22.7,0.0,94,S/D,0.0
2025/12/03,03:00,22.8,0.0,94,.3,0.0
2025/12/03,04:00,22.8,0.3,94,29.9,0.0
2025/12/03,05:00,22.8,0.0,95,1.9,0.1
2025/12/03,06:00,22.8,0.0,95,30.7,0.1
2025/12/03,07:00,23.4,0.0,95,29.7,0.2
2025/12/03,08:00,24.7,0.0,92,S/D,0.0
2025/12/03,09:00,25.9,0.0,88,S/D,0.0
2025/12/03,10:00,26.8,0.0,87,S/D,0.0
2025/12/03,11:00,28.7,0.0,83,S/D,0.0
2025/12/03,12:00,29.3,0.0,81,S/D,0.0
2025/12/03,13:00,30.2,0.0,78,S/D,0.0
2025/12/03,14:00,30.6,0.0,74,S/D,0.0
2025/12/03,15:00,30.5,0.0,73,S/D,0.0
2025/12/03,16:00,29.5,0.0,78,S/D,0.0
2025/12/03,17:00,29.0,0.0,80,S/D,0.0
2025/12/03,18:00,28.1,0.0,81,S/D,0.0
2025/12/03,19:00,26.8,0.0,85,S/D,0.0
2025/12/03,20:00,26.3,0.0,87,S/D,0.0
2025/12/03,21:00,25.8,0.0,87,S/D,0.0
2025/12/03,22:00,25.3,0.0,88,S/D,0.0
2025/12/03,23:00,23.9,4.7,89,S/D,0.0
2025/12/04,00:00,23.7,1.8,90,S/D,0.0
2025/12/04,01:00,23.5,0.4,90,S/D,0.0
2025/12/04,02:00,23.4,0.0,91,S/D,0.0
2025/12/04,03:00,23.4,0.0,91,S/D,0.0
2025/12/04,04:00,23.3,0.1,92,S/D,0.0
2025/12/04,05:00,23.4,0.1,92,S/D,0.0
2025/12/04,06:00,23.3,0.4,93,S/D,0.0
2025/12/04,07:00,23.5,0.0,93,S/D,0.0
2025/12/04,08:00,24.0,0.0,93,S/D,0.0
2025/12/04,09:00,24.6,0.0,93,S/D,0.0
2025/12/04,10:00,25.5,0.0,91,S/D,0.0
2025/12/04,11:00,25.8,0.0,89,S/D,0.0
2025/12/04,12:00,26.1,0.0,88,S/D,0.0
2025/12/04,13:00,26.7,0.0,87,S/D,0.0
2025/12/04,14:00,27.2,0.0,85,S/D,0.0
2025/12/04,15:00,27.2,0.0,84,S/D,0.0
2025/12/04,16:00,26.4,0.0,85,S/D,0.0
2025/12/04,17:00,26.5,0.0,86,S/D,0.0
2025/12/04,18:00,26.2,0.0,86,S/D,0.0
2025/12/04,19:00,25.0,0.0,87,S/D,0.0
2025/12/04,20:00,24.4,0.0,88,S/D,0.0
2025/12/04,21:00,23.9,0.0,89,S/D,0.0
2025/12/04,22:00,23.4,0.0,90,S/D,0.0
2025/12/04,23:00,23.3,0.0,91,S/D,0.0
2025/12/05,00:00,23.3,0.0,91,S/D,0.0
2025/12/05,01:00,23.4,0.1,92,S/D,0.0
2025/12/05,02:00,23.3,0.0,92,S/D,0.0
2025/12/05,03:00,23.2,0.0,93,S/D,0.0
2025/12/05,04:00,23.1,0.0,93,S/D,0.0
2025/12/05,05:00,23.1,0.0,93,S/D,0.0
2025/12/05,06:00,23.2,0.0,93,S/D,0.0
2025/12/05,07:00,24.2,0.0,93,S/D,0.0
2025/12/05,08:00,25.2,0.0,91,S/D,0.0
2025/12/05,09:00,26.1,0.0,89,S/D,0.0
2025/12/05,10:00,27.5,0.0,87,S/D,0.0
2025/12/05,11:00,28.4,0.0,85,S/D,0.0
2025/12/05,12:00,29.2,0.0,82,S/D,0.0
2025/12/05,13:00,31.0,0.0,78,S/D,0.0
2025/12/05,14:00,31.7,0.0,73,S/D,0.0
2025/12/05,15:00,31.5,0.0,72,S/D,0.0
2025/12/05,16:00,31.8,0.0,71,S/D,0.0
2025/12/05,17:00,31.4,0.0,72,S/D,0.0
2025/12/05,18:00,30.2,0.0,75,S/D,0.0
2025/12/05,19:00,29.2,0.0,79,S/D,0.0
2025/12/05,20:00,28.0,0.0,83,S/D,0.0
2025/12/05,21:00,27.2,0.0,85,S/D,0.0
2025/12/05,22:00,26.7,0.0,87,S/D,0.0
2025/12/05,23:00,26.3,0.0,88,S/D,0.0
2025/12/06,00:00,25.6,0.2,88,S/D,0.0
2025/12/06,01:00,25.1,0.5,89,S/D,0.0
2025/12/06,02:00,24.5,0.0,90,S/D,0.0
2025/12/06,03:00,23.9,0.1,90,S/D,0.0
2025/12/06,04:00,23.6,0.0,91,S/D,0.0
2025/12/06,05:00,23.7,0.0,91,S/D,0.0
2025/12/06,06:00,23.6,0.6,92,S/D,0.0
2025/12/06,07:00,23.7,0.2,92,S/D,0.0
2025/12/06,08:00,24.1,0.0,92,S/D,0.0
2025/12/06,09:00,24.8,0.0,92,S/D,0.0
2025/12/06,10:00,25.2,0.0,92,S/D,0.0
2025/12/06,11:00,26.4,0.0,91,S/D,0.0
2025/12/06,12:00,27.5,0.0,89,S/D,0.0
2025/12/06,13:00,29.3,0.0,86,S/D,0.0
2025/12/06,14:00,30.8,0.0,80,S/D,0.0
2025/12/06,15:00,30.9,0.0,78,S/D,0.0
2025/12/06,16:00,31.0,0.0,75,S/D,0.0
