Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/10/01,00:00,22.7,0.0,92,120,1.9
2025/10/01,01:00,22.8,0.0,92,143,1.9
2025/10/01,02:00,22.8,0.0,91,93,0.9
2025/10/01,03:00,22.3,0.0,95,297,0.3
2025/10/01,04:00,22.1,1.6,92,100,0.1
2025/10/01,05:00,21.3,0.4,98,332,0.1
2025/10/01,06:00,21.2,0.6,99,277,0.1
2025/10/01,07:00,21.1,0.4,99,268,0.5
2025/10/01,08:00,21.3,0.0,98,133,0.8
2025/10/01,09:00,22.2,0.0,96,149,1.2
2025/10/01,10:00,22.9,0.0,92,110,1.3
2025/10/01,11:00,24.7,0.0,85,326,1.2
2025/10/01,12:00,26.0,0.0,84,239,0.9
2025/10/01,13:00,26.3,0.0,83,249,1.2
2025/10/01,14:00,27.3,0.0,81,245,1.3
2025/10/01,15:00,29.5,0.0,70,247,1.3
2025/10/01,16:00,29.4,0.0,67,254,1.9
2025/10/01,17:00,29.2,0.0,66,270,1.4
2025/10/01,18:00,28.6,0.0,67,233,0.6
2025/10/01,19:00,25.7,0.0,85,67,1.1
2025/10/01,20:00,23.7,0.0,93,109,1.2
2025/10/01,21:00,23.0,0.0,95,124,1.2
2025/10/01,22:00,23.7,0.0,89,121,2.3
2025/10/01,23:00,23.2,0.0,90,113,1.4
2025/10/02,00:00,23.1,0.0,88,117,1.7
2025/10/02,01:00,21.7,0.0,94,76,0.1
2025/10/02,02:00,21.2,0.0,96,120,0.4
2025/10/02,03:00,21.3,0.0,95,76,0.5
2025/10/02,04:00,21.7,0.0,94,90,0.4
2025/10/02,05:00,21.7,0.0,95,283,0.6
2025/10/02,06:00,21.4,0.0,97,273,0.9
2025/10/02,07:00,21.3,3.2,99,275,1.2
2025/10/02,08:00,21.1,2.6,99,345,0.7
2025/10/02,09:00,21.1,5.8,99,302,0.7
2025/10/02,10:00,21.2,3.8,99,215,0.7
2025/10/02,11:00,21.2,3.2,99,278,0.8
2025/10/02,12:00,21.2,3.0,99,268,0.7
2025/10/02,13:00,21.6,1.4,98,224,0.2
2025/10/02,14:00,21.5,2.6,97,245,1.1
2025/10/02,15:00,21.3,4.2,98,258,1.9
2025/10/02,16:00,21.2,0.6,98,231,0.9
2025/10/02,17:00,22.4,0.0,94,238,0.2
2025/10/02,18:00,22.6,0.0,93,128,0.6
2025/10/02,19:00,21.9,0.0,94,100,0.8
2025/10/02,20:00,20.6,0.0,98,49,0.2
2025/10/02,21:00,20.3,0.0,99,220,0.0
2025/10/02,22:00,20.6,0.0,99,242,0.2
2025/10/02,23:00,20.7,0.4,99,40,0.0
2025/10/03,00:00,20.7,0.2,99,250,0.6
2025/10/03,01:00,20.5,0.4,100,257,1.3
2025/10/03,02:00,20.3,0.0,100,270,1.0
2025/10/03,03:00,20.2,0.0,100,260,1.6
2025/10/03,04:00,20.2,0.0,99,283,0.6
2025/10/03,05:00,20.2,0.0,99,270,0.2
2025/10/03,06:00,20.1,0.0,99,56,0.2
2025/10/03,07:00,20.1,0.0,99,126,0.0
2025/10/03,08:00,20.3,0.0,99,269,0.5
2025/10/03,09:00,21.1,0.2,96,152,0.9
2025/10/03,10:00,22.2,0.0,93,144,1.7
2025/10/03,11:00,23.9,0.0,84,146,1.4
2025/10/03,12:00,25.2,0.0,79,121,1.0
2025/10/03,13:00,27.2,0.0,72,160,0.8
2025/10/03,14:00,28.7,0.0,69,232,1.2
2025/10/03,15:00,29.3,0.0,69,283,2.1
2025/10/03,16:00,29.5,0.0,65,15,1.5
2025/10/03,17:00,28.0,0.0,69,350,1.3
2025/10/03,18:00,27.1,0.0,71,358,1.3
2025/10/03,19:00,24.5,0.0,84,89,0.8
2025/10/03,20:00,22.8,0.0,92,95,0.6
2025/10/03,21:00,22.1,0.0,94,84,0.5
2025/10/03,22:00,21.7,0.0,96,127,0.4
2025/10/03,23:00,21.7,0.0,96,80,0.7
2025/10/04,00:00,21.5,0.0,98,84,0.1
2025/10/04,01:00,21.3,0.0,98,45,0.6
2025/10/04,02:00,21.0,0.0,99,71,0.1
2025/10/04,03:00,21.1,0.0,99,132,0.4
2025/10/04,04:00,21.5,0.0,97,324,1.0
2025/10/04,05:00,21.1,0.0,99,96,0.0
2025/10/04,06:00,21.0,0.0,98,137,0.3
2025/10/04,07:00,20.4,0.0,99,32,0.5
2025/10/04,08:00,22.1,0.0,96,146,1.1
2025/10/04,09:00,25.0,0.0,82,161,1.0
2025/10/04,10:00,27.9,0.0,73,294,1.2
2025/10/04,11:00,29.2,0.0,71,265,1.6
2025/10/04,12:00,30.1,0.0,66,305,2.1
2025/10/04,13:00,31.0,0.0,61,349,1.8
2025/10/04,14:00,31.4,0.0,57,16,1.4
