Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/05/01,00:00,25.4,0.0,91,110,1.6
2024/05/01,01:00,25.0,0.0,91,110,1.7
2024/05/01,02:00,24.6,0.0,91,114,1.8
2024/05/01,03:00,24.3,0.0,93,97,1.0
2024/05/01,04:00,24.1,0.0,94,151,1.2
2024/05/01,05:00,23.9,0.0,95,105,0.5
2024/05/01,06:00,23.4,0.0,98,99,0.1
2024/05/01,07:00,23.5,0.0,97,86,0.5
2024/05/01,08:00,23.8,0.0,96,127,1.1
2024/05/01,09:00,25.0,0.0,93,110,1.4
2024/05/01,10:00,26.5,0.0,87,153,1.4
2024/05/01,11:00,28.3,0.0,80,142,1.0
2024/05/01,12:00,29.4,0.0,77,249,1.5
2024/05/01,13:00,30.4,0.0,76,238,0.9
2024/05/01,14:00,30.8,0.0,73,258,1.5
2024/05/01,15:00,31.5,0.0,71,65,0.5
2024/05/01,16:00,29.2,0.0,78,94,0.4
2024/05/01,17:00,28.2,0.0,88,70,0.5
2024/05/01,18:00,28.3,0.0,88,72,0.7
2024/05/01,19:00,27.0,0.0,92,94,0.5
2024/05/01,20:00,25.7,0.0,95,110,0.8
2024/05/01,21:00,25.9,0.0,92,112,0.7
2024/05/01,22:00,25.3,0.0,94,161,0.7
2024/05/01,23:00,25.1,0.0,93,100,1.1
2024/05/02,00:00,25.1,0.8,93,186,0.8
2024/05/02,01:00,24.4,1.0,98,82,0.7
2024/05/02,02:00,24.3,0.6,98,158,0.0
2024/05/02,03:00,24.1,0.4,99,22,0.5
2024/05/02,04:00,24.0,0.2,99,268,0.2
2024/05/02,05:00,24.1,0.0,99,114,0.7
2024/05/02,06:00,24.2,0.0,96,93,1.0
2024/05/02,07:00,24.0,0.0,94,100,0.8
2024/05/02,08:00,24.0,0.0,95,145,0.1
2024/05/02,09:00,25.6,0.0,89,121,0.5
2024/05/02,10:00,27.2,0.0,81,154,1.5
2024/05/02,11:00,29.1,0.0,73,155,0.3
2024/05/02,12:00,31.1,0.0,70,311,1.5
2024/05/02,13:00,31.0,0.0,73,312,1.0
2024/05/02,14:00,31.2,0.0,71,272,2.7
2024/05/02,15:00,29.8,0.0,76,311,1.2
2024/05/02,16:00,29.4,0.0,77,44,0.5
2024/05/02,17:00,28.3,0.0,84,49,0.6
2024/05/02,18:00,26.8,0.0,91,76,0.8
2024/05/02,19:00,25.4,0.0,94,79,0.8
2024/05/02,20:00,25.3,0.0,94,116,0.9
2024/05/02,21:00,25.0,0.4,96,179,0.2
2024/05/02,22:00,24.7,0.6,98,269,2.0
2024/05/02,23:00,23.8,1.4,97,76,1.0
2024/05/03,00:00,23.7,1.0,97,102,1.1
2024/05/03,01:00,23.8,1.2,97,75,0.0
2024/05/03,02:00,23.4,0.0,98,281,0.3
2024/05/03,03:00,23.3,0.0,99,135,1.3
2024/05/03,04:00,23.5,0.0,97,255,0.8
2024/05/03,05:00,23.3,0.0,98,111,1.3
2024/05/03,06:00,23.6,0.0,95,113,0.9
2024/05/03,07:00,23.4,0.0,97,85,0.5
2024/05/03,08:00,23.4,0.4,97,120,1.3
2024/05/03,09:00,23.6,0.4,96,335,1.9
2024/05/03,10:00,24.2,0.0,97,250,0.2
2024/05/03,11:00,24.8,0.0,93,120,0.7
2024/05/03,12:00,25.1,0.0,94,108,0.9
2024/05/03,13:00,25.8,0.0,90,157,0.4
2024/05/03,14:00,25.9,0.0,89,201,0.4
2024/05/03,15:00,27.1,0.0,84,83,0.8
2024/05/03,16:00,28.2,0.0,76,279,1.0
2024/05/03,17:00,28.0,0.0,77,251,0.8
2024/05/03,18:00,26.8,0.0,86,321,0.7
2024/05/03,19:00,25.0,0.0,94,72,0.9
2024/05/03,20:00,23.8,0.0,97,76,0.6
2024/05/03,21:00,23.8,0.0,97,80,0.5
2024/05/03,22:00,23.7,0.0,98,85,0.6
2024/05/03,23:00,23.6,0.0,98,135,1.2
2024/05/04,00:00,23.3,0.0,98,37,0.1
2024/05/04,01:00,23.0,0.0,99,82,0.7
2024/05/04,02:00,23.0,0.0,99,104,0.3
2024/05/04,03:00,23.1,0.0,98,236,0.6
2024/05/04,04:00,22.7,0.0,99,100,0.8
2024/05/04,05:00,22.9,0.0,97,121,0.4
2024/05/04,06:00,22.8,0.0,96,118,0.9
2024/05/04,07:00,22.6,0.0,96,57,0.2
2024/05/04,08:00,22.6,0.0,98,284,0.5
2024/05/04,09:00,23.7,0.0,93,116,0.9
2024/05/04,10:00,24.9,0.0,86,144,1.5
2024/05/04,11:00,26.1,0.0,83,146,1.3
2024/05/04,12:00,28.1,0.0,76,172,1.0
2024/05/04,13:00,29.7,0.0,73,268,1.3
2024/05/04,14:00,29.6,0.0,74,258,0.8
2024/05/04,15:00,30.0,0.0,72,228,0.5
2024/05/04,16:00,30.1,0.0,73,334,0.7
2024/05/04,17:00,30.1,0.0,72,225,0.5
2024/05/04,18:00,29.0,0.0,75,118,1.2
2024/05/04,19:00,26.2,0.0,89,131,0.3
2024/05/04,20:00,24.4,0.0,96,80,0.1
2024/05/04,21:00,24.3,0.0,96,130,1.3
2024/05/04,22:00,24.6,0.0,94,120,0.8
2024/05/04,23:00,24.8,0.0,93,109,1.1
2024/05/05,00:00,25.0,0.0,90,147,0.9
2024/05/05,01:00,24.1,0.2,96,5,0.6
2024/05/05,02:00,23.7,5.8,97,139,1.5
2024/05/05,03:00,23.0,5.6,98,125,1.0
2024/05/05,04:00,23.0,0.0,97,279,0.7
2024/05/05,05:00,22.8,0.0,99,125,1.3
2024/05/05,06:00,22.9,0.0,96,110,1.1
2024/05/05,07:00,22.5,0.0,96,328,0.4
2024/05/05,08:00,22.4,0.0,98,141,1.0
2024/05/05,09:00,24.1,0.0,91,138,1.5
2024/05/05,10:00,26.3,0.0,84,152,1.1
2024/05/05,11:00,28.6,0.0,78,162,1.0
2024/05/05,12:00,30.4,0.0,76,279,1.4
2024/05/05,13:00,31.2,0.0,72,354,2.0
2024/05/05,14:00,31.5,0.0,68,300,2.0
2024/05/05,15:00,30.3,0.0,70,315,2.1
2024/05/05,16:00,29.9,0.0,69,8,1.6
2024/05/05,17:00,29.2,0.0,72,237,0.8
2024/05/05,18:00,28.1,0.0,82,116,0.8
2024/05/05,19:00,26.5,0.0,84,126,2.0
2024/05/05,20:00,25.4,0.0,86,122,1.1
2024/05/05,21:00,24.8,0.0,88,117,1.7
2024/05/05,22:00,24.6,0.0,89,102,1.1
2024/05/05,23:00,24.7,0.0,89,114,1.2
2024/05/06,00:00,24.8,0.0,88,116,1.6
2024/05/06,01:00,24.7,0.0,88,105,0.9
2024/05/06,02:00,23.7,0.0,95,97,0.4
2024/05/06,03:00,23.5,0.0,96,147,0.1
2024/05/06,04:00,23.0,0.0,97,55,0.2
2024/05/06,05:00,22.7,0.0,97,98,0.4
2024/05/06,06:00,23.1,0.0,95,113,1.5
2024/05/06,07:00,23.4,0.0,93,138,1.2
2024/05/06,08:00,23.6,0.0,93,68,0.1
2024/05/06,09:00,23.9,0.0,94,114,1.2
2024/05/06,10:00,25.8,0.0,84,122,1.2
2024/05/06,11:00,28.4,0.0,74,208,0.5
2024/05/06,12:00,29.6,0.0,71,271,0.9
2024/05/06,13:00,30.0,0.0,74,284,1.7
2024/05/06,14:00,29.4,0.0,76,318,1.0
2024/05/06,15:00,30.1,0.0,73,151,0.4
2024/05/06,16:00,30.9,0.0,72,43,1.1
2024/05/06,17:00,30.7,0.0,72,69,1.1
2024/05/06,18:00,28.9,0.0,79,149,2.1
2024/05/06,19:00,26.6,0.0,90,139,1.5
2024/05/06,20:00,25.8,0.0,94,132,1.2
2024/05/06,21:00,25.5,0.0,92,130,1.0
2024/05/06,22:00,25.1,0.0,96,322,0.9
2024/05/06,23:00,25.2,0.0,89,337,1.4
2024/05/07,00:00,24.9,0.0,89,154,0.9
2024/05/07,01:00,24.7,0.0,90,139,1.1
2024/05/07,02:00,24.5,0.0,91,138,1.7
2024/05/07,03:00,24.2,0.0,91,100,1.2
2024/05/07,04:00,24.1,0.0,91,104,0.6
2024/05/07,05:00,23.4,0.0,96,120,0.5
2024/05/07,06:00,23.1,0.0,96,126,1.2
2024/05/07,07:00,23.2,0.0,96,14,0.3
2024/05/07,08:00,23.5,0.0,96,143,1.4
2024/05/07,09:00,24.7,0.0,90,113,1.2
2024/05/07,10:00,25.5,0.0,89,112,0.6
2024/05/07,11:00,27.2,0.0,81,153,0.2
2024/05/07,12:00,28.9,0.0,77,342,0.6
2024/05/07,13:00,30.5,0.0,71,18,1.0
2024/05/07,14:00,31.0,0.0,69,251,1.6
2024/05/07,15:00,30.7,0.0,71,326,0.5
2024/05/07,16:00,30.2,0.0,73,142,1.1
2024/05/07,17:00,27.4,11.4,88,113,0.7
2024/05/07,18:00,26.0,0.2,96,73,0.8
2024/05/07,19:00,25.4,0.0,98,90,0.3
2024/05/07,20:00,24.9,0.0,98,80,0.2
2024/05/07,21:00,24.9,0.0,96,125,1.2
2024/05/07,22:00,24.9,0.0,95,137,1.7
2024/05/07,23:00,24.7,0.0,95,111,0.9
2024/05/08,00:00,24.5,0.0,97,146,0.3
2024/05/08,01:00,24.6,0.0,97,223,0.1
2024/05/08,02:00,24.4,0.0,98,348,0.2
2024/05/08,03:00,24.4,0.0,99,241,0.0
2024/05/08,04:00,24.4,1.8,99,113,0.0
2024/05/08,05:00,24.4,1.6,99,116,0.3
2024/05/08,06:00,24.3,0.2,99,128,0.0
2024/05/08,07:00,24.3,0.0,99,156,0.1
2024/05/08,08:00,24.3,0.0,99,288,0.0
2024/05/08,09:00,24.5,0.4,98,146,1.0
2024/05/08,10:00,25.0,0.2,96,145,1.6
2024/05/08,11:00,25.1,0.0,95,165,1.0
2024/05/08,12:00,25.4,0.0,93,153,1.9
2024/05/08,13:00,26.8,0.0,88,168,1.0
2024/05/08,14:00,27.1,0.0,87,188,0.4
2024/05/08,15:00,26.8,3.0,92,203,0.8
2024/05/08,16:00,28.2,0.0,82,110,1.0
2024/05/08,17:00,27.1,0.0,87,110,0.8
2024/05/08,18:00,25.6,0.2,91,96,0.4
2024/05/08,19:00,24.7,0.0,97,85,0.9
2024/05/08,20:00,24.1,0.0,98,65,0.4
2024/05/08,21:00,23.7,0.0,98,110,0.7
2024/05/08,22:00,24.0,0.0,96,250,0.0
2024/05/08,23:00,23.8,0.0,97,140,1.4
2024/05/09,00:00,23.6,0.0,96,134,0.4
2024/05/09,01:00,23.5,0.0,97,129,0.5
2024/05/09,02:00,23.2,0.0,98,116,0.8
2024/05/09,03:00,23.3,0.0,97,115,0.7
2024/05/09,04:00,23.4,0.0,96,119,1.4
2024/05/09,05:00,23.2,0.0,96,17,0.3
2024/05/09,06:00,23.1,0.0,98,117,1.3
2024/05/09,07:00,23.4,2.4,96,118,0.6
2024/05/09,08:00,23.1,3.0,99,130,0.3
2024/05/09,09:00,23.0,9.4,98,114,0.2
2024/05/09,10:00,22.8,23.6,99,301,0.6
2024/05/09,11:00,23.2,2.6,99,125,1.3
2024/05/09,12:00,23.0,8.6,97,103,1.9
2024/05/09,13:00,23.1,5.8,98,134,0.8
2024/05/09,14:00,23.3,0.0,97,206,0.1
2024/05/09,15:00,23.7,0.4,95,127,1.3
2024/05/09,16:00,25.5,0.0,88,351,0.3
2024/05/09,17:00,26.0,0.0,88,227,1.0
2024/05/09,18:00,25.2,0.0,89,166,0.0
2024/05/09,19:00,24.0,0.0,96,57,0.4
2024/05/09,20:00,22.9,0.0,98,85,0.3
2024/05/09,21:00,22.9,0.0,97,110,1.7
2024/05/09,22:00,23.3,0.0,94,114,1.7
2024/05/09,23:00,22.8,0.0,95,90,0.9
2024/05/10,00:00,22.9,0.0,94,120,1.2
2024/05/10,01:00,22.8,0.0,95,115,1.2
2024/05/10,02:00,22.8,0.0,94,115,1.8
2024/05/10,03:00,22.8,0.0,93,127,1.0
2024/05/10,04:00,22.6,0.0,93,133,0.8
2024/05/10,05:00,22.5,0.0,92,116,1.8
2024/05/10,06:00,22.5,0.0,90,123,1.2
2024/05/10,07:00,22.4,0.0,92,134,2.0
2024/05/10,08:00,22.5,0.0,92,121,1.4
2024/05/10,09:00,24.1,0.0,84,147,2.0
2024/05/10,10:00,25.5,0.0,79,146,2.4
2024/05/10,11:00,27.7,0.0,74,156,1.5
2024/05/10,12:00,30.2,0.0,66,261,1.3
2024/05/10,13:00,31.4,0.0,68,284,1.5
2024/05/10,14:00,32.4,0.0,63,285,2.6
2024/05/10,15:00,32.5,0.0,62,294,1.8
2024/05/10,16:00,32.6,0.0,62,330,0.9
2024/05/10,17:00,31.9,0.0,65,15,1.0
2024/05/10,18:00,30.3,0.0,69,15,0.8
2024/05/10,19:00,26.4,0.0,90,72,0.8
2024/05/10,20:00,25.1,0.0,94,74,0.6
2024/05/10,21:00,24.6,0.0,96,105,0.5
2024/05/10,22:00,24.6,0.0,95,130,1.3
2024/05/10,23:00,24.4,0.0,95,321,0.2
2024/05/11,00:00,23.7,0.0,98,99,0.7
2024/05/11,01:00,23.8,0.0,97,308,0.1
2024/05/11,02:00,23.2,0.0,99,54,0.2
2024/05/11,03:00,23.3,0.0,99,21,0.0
2024/05/11,04:00,23.5,0.0,99,127,0.8
2024/05/11,05:00,24.2,0.0,94,154,0.9
2024/05/11,06:00,23.7,0.2,97,132,1.0
2024/05/11,07:00,23.9,0.0,96,113,1.2
2024/05/11,08:00,24.0,0.0,96,155,1.2
2024/05/11,09:00,24.5,0.0,95,119,0.7
2024/05/11,10:00,25.4,0.0,90,102,0.9
2024/05/11,11:00,26.7,0.0,84,161,1.1
2024/05/11,12:00,28.7,0.0,79,159,0.9
2024/05/11,13:00,30.3,0.0,75,50,0.6
2024/05/11,14:00,30.8,0.0,73,108,0.6
2024/05/11,15:00,31.8,0.0,67,329,0.8
2024/05/11,16:00,32.3,0.0,66,28,0.9
2024/05/11,17:00,31.3,0.0,70,133,0.4
2024/05/11,18:00,28.2,0.0,82,102,0.4
2024/05/11,19:00,26.4,0.0,93,107,0.0
2024/05/11,20:00,25.7,0.0,93,146,2.0
2024/05/11,21:00,25.3,0.0,93,122,1.5
2024/05/11,22:00,25.4,0.0,91,109,1.5
2024/05/11,23:00,25.5,0.0,90,105,1.3
2024/05/12,00:00,25.4,0.0,89,118,1.9
2024/05/12,01:00,25.2,0.0,89,115,1.5
2024/05/12,02:00,24.9,0.0,89,109,1.0
2024/05/12,03:00,24.6,0.0,93,143,1.0
2024/05/12,04:00,24.4,0.0,94,114,0.9
2024/05/12,05:00,24.5,0.0,91,113,1.2
2024/05/12,06:00,24.1,0.0,93,109,0.9
2024/05/12,07:00,23.9,0.0,95,61,0.3
2024/05/12,08:00,24.0,0.0,96,279,0.0
2024/05/12,09:00,25.1,0.0,91,156,0.6
2024/05/12,10:00,25.7,0.0,88,160,0.9
2024/05/12,11:00,26.5,0.0,84,143,1.5
2024/05/12,12:00,28.5,0.0,76,148,1.5
2024/05/12,13:00,31.0,0.0,66,181,0.5
2024/05/12,14:00,31.3,0.0,68,293,1.2
2024/05/12,15:00,30.8,0.0,72,305,1.1
2024/05/12,16:00,29.8,0.0,76,198,0.6
2024/05/12,17:00,27.3,0.2,91,139,1.0
2024/05/12,18:00,26.9,0.0,92,134,0.6
2024/05/12,19:00,26.2,0.0,92,132,1.2
2024/05/12,20:00,25.8,0.0,90,125,0.8
2024/05/12,21:00,25.4,0.0,92,100,0.6
2024/05/12,22:00,25.0,0.0,94,111,0.9
2024/05/12,23:00,25.1,0.0,93,133,0.5
2024/05/13,00:00,25.0,0.0,94,153,1.2
2024/05/13,01:00,24.7,0.0,96,145,1.0
2024/05/13,02:00,24.8,0.0,93,125,0.7
2024/05/13,03:00,24.7,0.0,93,140,0.8
2024/05/13,04:00,24.2,3.0,96,85,0.4
2024/05/13,05:00,23.9,1.0,98,235,0.2
2024/05/13,06:00,23.6,2.0,98,132,1.0
2024/05/13,07:00,23.5,0.2,97,311,0.6
2024/05/13,08:00,23.5,0.0,98,103,0.8
2024/05/13,09:00,24.3,0.0,95,94,0.5
2024/05/13,10:00,25.8,0.0,91,230,0.5
2024/05/13,11:00,27.1,0.0,88,333,0.8
2024/05/13,12:00,30.2,0.0,75,224,1.0
2024/05/13,13:00,30.3,0.0,73,197,0.3
