Estación : SANTA ANA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,8°29'51.47'',Longitud :,75°33'45.86'',Altitud :,235 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8568A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/07/01,11:00,22.0,0.0,72,109,0.1
2021/07/01,12:00,25.0,0.0,64,159,0.3
2021/07/01,13:00,27.0,0.0,62,321,0.3
2021/07/01,14:00,27.9,0.0,59,143,0.2
2021/07/01,15:00,28.4,0.0,56,131,0.5
2021/07/01,16:00,29.4,0.0,56,62,0.4
2021/07/01,17:00,28.7,0.0,58,335,0.3
2021/07/01,18:00,25.6,0.0,71,35,0.1
2021/07/01,19:00,23.3,0.0,92,316,0.0
2021/07/01,20:00,21.4,0.0,97,326,0.0
2021/07/01,21:00,20.2,0.0,98,324,0.0
2021/07/01,22:00,19.3,0.0,98,326,0.0
2021/07/01,23:00,18.8,0.0,99,331,0.0
2021/07/02,00:00,18.4,0.0,99,301,0.0
2021/07/02,01:00,18.2,0.0,99,299,0.0
2021/07/02,02:00,17.9,0.0,99,21,0.0
2021/07/02,03:00,17.9,0.0,99,332,0.0
2021/07/02,04:00,17.6,0.0,99,309,0.0
2021/07/02,05:00,17.8,0.0,99,309,0.0
2021/07/02,06:00,18.0,0.0,99,276,0.0
2021/07/02,07:00,18.1,0.0,99,276,0.0
2021/07/02,08:00,18.6,0.0,99,158,0.0
2021/07/02,09:00,19.3,0.0,98,226,0.0
2021/07/02,10:00,20.4,0.0,95,139,0.0
2021/07/02,11:00,22.2,0.0,87,82,0.3
2021/07/02,12:00,26.0,0.0,71,107,0.2
2021/07/02,13:00,27.7,0.0,63,153,0.7
2021/07/02,14:00,28.8,0.0,63,84,0.5
2021/07/02,15:00,28.5,0.0,64,150,0.3
2021/07/02,16:00,28.3,0.0,64,86,0.0
2021/07/02,17:00,27.7,0.0,72,339,0.0
2021/07/02,18:00,26.2,0.0,87,339,0.2
2021/07/02,19:00,24.3,0.0,93,352,0.0
2021/07/02,20:00,23.1,0.0,96,352,0.0
2021/07/02,21:00,22.4,0.0,97,352,0.0
2021/07/02,22:00,21.8,0.0,98,301,0.0
2021/07/02,23:00,20.8,0.0,99,304,0.0
2021/07/03,00:00,20.1,0.0,99,312,0.0
2021/07/03,01:00,19.7,0.0,99,293,0.0
2021/07/03,02:00,19.6,0.0,99,289,0.0
2021/07/03,03:00,19.7,0.0,99,218,0.1
2021/07/03,04:00,19.5,0.0,99,278,0.0
2021/07/03,05:00,19.2,0.0,99,339,0.2
2021/07/03,06:00,19.1,0.0,99,304,0.0
2021/07/03,07:00,19.1,0.0,99,345,0.0
2021/07/03,08:00,19.4,0.0,99,330,0.1
2021/07/03,09:00,20.3,0.0,98,119,0.1
2021/07/03,10:00,22.1,0.0,91,159,0.1
2021/07/03,11:00,26.0,0.0,78,134,0.1
2021/07/03,12:00,28.9,0.0,68,99,0.5
2021/07/03,13:00,30.6,0.0,60,46,0.4
2021/07/03,14:00,31.4,0.0,54,99,0.5
2021/07/03,15:00,31.5,0.0,52,129,0.4
2021/07/03,16:00,32.0,0.0,52,119,0.5
2021/07/03,17:00,30.4,0.0,58,134,0.1
2021/07/03,18:00,27.2,0.0,70,37,0.0
2021/07/03,19:00,24.9,0.0,91,324,0.3
2021/07/03,20:00,22.8,0.0,97,284,0.0
2021/07/03,21:00,21.5,0.0,98,323,0.0
2021/07/03,22:00,20.7,0.0,99,323,0.0
2021/07/03,23:00,19.9,0.0,99,322,0.0
2021/07/04,00:00,19.3,0.0,99,322,0.0
2021/07/04,01:00,18.8,0.0,99,322,0.0
2021/07/04,02:00,18.4,0.0,99,333,0.0
2021/07/04,03:00,18.0,0.0,99,312,0.0
2021/07/04,04:00,17.7,0.0,99,312,0.0
2021/07/04,05:00,17.3,0.0,99,284,0.0
2021/07/04,06:00,16.9,0.0,99,313,0.0
2021/07/04,07:00,16.7,0.0,99,315,0.0
2021/07/04,08:00,16.6,0.0,99,318,0.0
2021/07/04,09:00,17.7,0.0,100,104,0.0
2021/07/04,10:00,20.6,0.0,92,131,0.2
2021/07/04,11:00,25.0,0.0,78,213,0.3
