Estación : CONTAMANA
Departamento :,LORETO,Provincia :,UCAYALI,Distrito :,CONTAMANA
Latitud :,7°21'9.14'',Longitud :,75°0'22.75'',Altitud :,185 msnm.
Tipo :,EAMA - Meteorológica,Código :,47287402
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2016/01/01,00:00,25.0,0.0,87,32,2.3
2016/01/01,01:00,25.2,0.0,84,351,4.5
2016/01/01,02:00,25.1,0.0,83,6,4.9
2016/01/01,03:00,25.0,0.0,82,342,3.3
2016/01/01,04:00,24.9,0.0,85,11,0.7
2016/01/01,05:00,24.6,0.0,87,146,1.3
2016/01/01,06:00,24.6,0.0,87,11,1.0
2016/01/01,07:00,25.6,0.0,83,5,2.1
2016/01/01,09:00,29.2,0.0,66,352,7.7
2016/01/01,10:00,30.2,0.0,65,349,7.8
2016/01/01,11:00,31.1,0.0,64,339,6.9
2016/01/01,12:00,31.4,0.0,63,339,6.9
2016/01/01,13:00,32.4,0.0,61,3,6.7
2016/01/01,14:00,31.2,0.0,67,8,5.6
2016/01/01,15:00,29.8,0.0,70,25,4.4
2016/01/01,16:00,31.7,0.0,60,14,6.0
2016/01/01,17:00,31.9,0.0,57,3,4.3
2016/01/01,18:00,29.8,0.0,65,348,5.2
2016/01/01,19:00,27.8,0.0,76,358,4.8
2016/01/01,20:00,27.2,0.0,79,5,3.9
2016/01/01,21:00,26.8,0.0,80,351,7.7
2016/01/01,22:00,26.3,0.0,82,358,5.5
2016/01/01,23:00,25.7,0.0,83,359,4.6
2016/01/02,00:00,25.5,0.0,82,4,4.5
2016/01/02,01:00,25.3,0.0,80,3,1.8
2016/01/02,02:00,25.2,0.0,80,23,4.2
2016/01/02,03:00,25.3,0.0,78,23,4.8
2016/01/02,04:00,25.7,0.0,76,13,6.8
2016/01/02,05:00,25.5,0.0,76,10,6.3
2016/01/02,06:00,25.2,0.0,78,7,4.4
2016/01/02,07:00,26.9,0.0,73,341,5.4
2016/01/02,08:00,29.2,0.0,67,345,8.0
2016/01/02,09:00,29.5,0.0,69,12,7.9
2016/01/02,10:00,30.7,0.0,65,355,8.7
2016/01/02,11:00,31.6,0.0,59,337,9.8
2016/01/02,12:00,33.3,0.0,55,338,9.8
2016/01/02,13:00,32.1,0.0,59,6,6.1
2016/01/02,14:00,31.7,0.0,58,350,6.9
2016/01/02,15:00,33.1,0.0,55,321,6.5
2016/01/02,16:00,34.3,0.0,50,330,9.6
2016/01/02,17:00,33.8,0.0,54,4,4.3
2016/01/02,18:00,30.8,0.0,62,14,5.8
2016/01/02,19:00,29.2,0.0,68,357,4.8
2016/01/02,20:00,27.9,0.0,75,13,2.1
2016/01/02,21:00,27.9,S/D,75,S/D,S/D
2016/01/02,22:00,26.9,0.0,78,25,2.3
2016/01/02,23:00,27.2,0.0,73,2,4.6
2016/01/03,00:00,26.6,0.0,76,16,2.0
2016/01/03,01:00,26.7,0.0,75,22,2.6
2016/01/03,02:00,25.9,S/D,100,S/D,S/D
2016/01/03,03:00,25.8,0.0,83,23,1.5
2016/01/03,04:00,25.5,0.0,86,17,2.6
2016/01/03,05:00,24.9,0.0,89,34,2.7
2016/01/03,06:00,25.0,0.0,87,37,4.5
2016/01/03,07:00,26.8,0.0,80,26,5.0
2016/01/03,08:00,29.4,0.0,72,6,4.5
