Estación : CONTAMANA
Departamento :,LORETO,Provincia :,UCAYALI,Distrito :,CONTAMANA
Latitud :,7°21'9.14'',Longitud :,75°0'22.75'',Altitud :,185 msnm.
Tipo :,EAMA - Meteorológica,Código :,47287402
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/02/01,00:00,26.4,S/D,83,S/D,0.0
2025/02/01,01:00,26.2,S/D,84,S/D,0.0
2025/02/01,02:00,25.7,S/D,87,S/D,0.0
2025/02/01,03:00,25.4,S/D,89,S/D,0.0
2025/02/01,04:00,25.3,S/D,89,S/D,0.0
2025/02/01,05:00,25.2,S/D,89,S/D,0.0
2025/02/01,06:00,25.2,S/D,89,S/D,0.0
2025/02/01,07:00,25.8,S/D,86,S/D,0.0
2025/02/01,08:00,26.3,S/D,84,S/D,0.0
2025/02/01,09:00,27.9,S/D,77,S/D,0.0
2025/02/01,10:00,28.8,S/D,69,S/D,0.0
2025/02/01,11:00,30.5,S/D,65,S/D,0.0
2025/02/01,12:00,30.5,S/D,64,S/D,0.0
2025/02/01,13:00,32.8,S/D,60,S/D,0.0
2025/02/01,14:00,32.6,S/D,58,S/D,0.0
2025/02/01,15:00,33.6,S/D,52,S/D,0.0
2025/02/01,16:00,33.6,S/D,50,S/D,0.0
2025/02/01,17:00,33.1,S/D,55,S/D,0.0
2025/02/01,18:00,29.6,S/D,66,S/D,0.0
2025/02/01,19:00,28.0,S/D,71,S/D,0.0
2025/02/01,20:00,27.4,S/D,73,S/D,0.0
2025/02/01,21:00,27.2,S/D,76,S/D,0.0
2025/02/01,22:00,26.9,S/D,80,S/D,0.0
2025/02/01,23:00,26.3,S/D,83,S/D,0.0
2025/02/02,00:00,26.1,S/D,84,S/D,0.0
2025/02/02,01:00,26.2,S/D,81,S/D,0.0
2025/02/02,02:00,26.1,S/D,80,S/D,0.0
2025/02/02,03:00,25.9,S/D,81,S/D,0.0
2025/02/02,04:00,25.6,S/D,81,S/D,0.0
2025/02/02,05:00,25.3,S/D,81,S/D,0.0
2025/02/02,06:00,25.5,S/D,79,S/D,0.0
2025/02/02,07:00,26.0,S/D,78,S/D,0.0
2025/02/02,08:00,29.5,S/D,63,S/D,0.0
2025/02/02,09:00,28.6,S/D,66,S/D,0.0
2025/02/02,10:00,30.3,S/D,62,S/D,0.0
2025/02/02,11:00,31.2,S/D,60,S/D,0.0
2025/02/02,12:00,34.2,S/D,52,S/D,0.0
2025/02/02,13:00,33.6,S/D,53,S/D,0.0
2025/02/02,14:00,33.5,S/D,52,S/D,0.0
2025/02/02,15:00,30.8,S/D,63,S/D,0.0
2025/02/02,16:00,29.2,S/D,65,S/D,0.0
2025/02/02,17:00,28.4,S/D,69,S/D,0.0
2025/02/02,18:00,27.6,S/D,71,S/D,0.0
2025/02/02,19:00,26.6,S/D,76,S/D,0.0
2025/02/02,20:00,26.1,S/D,78,S/D,0.0
2025/02/02,21:00,25.4,S/D,82,S/D,0.0
2025/02/02,22:00,25.3,S/D,83,S/D,0.0
2025/02/02,23:00,25.4,S/D,84,S/D,0.0
2025/02/03,00:00,25.4,S/D,83,S/D,0.0
2025/02/03,01:00,25.5,S/D,83,S/D,0.0
2025/02/03,02:00,25.4,S/D,85,S/D,0.0
2025/02/03,03:00,25.5,S/D,85,S/D,0.0
2025/02/03,04:00,25.2,S/D,86,S/D,0.0
2025/02/03,05:00,25.3,S/D,85,S/D,0.0
2025/02/03,06:00,25.5,S/D,83,S/D,0.0
2025/02/03,07:00,26.3,S/D,78,S/D,0.0
2025/02/03,08:00,27.4,S/D,73,S/D,0.0
2025/02/03,09:00,28.3,S/D,68,S/D,0.0
2025/02/03,10:00,29.3,S/D,64,S/D,0.0
2025/02/03,11:00,30.5,S/D,60,S/D,0.0
2025/02/03,12:00,32.3,S/D,55,S/D,0.0
2025/02/03,13:00,33.8,S/D,47,S/D,0.0
2025/02/03,14:00,34.0,S/D,49,S/D,0.0
2025/02/03,15:00,34.3,S/D,48,S/D,0.0
2025/02/03,16:00,34.1,S/D,49,S/D,0.0
2025/02/03,17:00,32.3,S/D,55,S/D,0.0
2025/02/03,18:00,30.8,S/D,62,S/D,0.0
2025/02/03,19:00,29.1,S/D,69,S/D,0.0
2025/02/03,20:00,28.2,S/D,75,S/D,0.0
2025/02/03,21:00,27.1,S/D,74,S/D,0.0
2025/02/03,22:00,26.4,S/D,77,S/D,S/D
2025/02/03,23:00,25.9,S/D,78,S/D,0.0
2025/02/04,00:00,26.0,S/D,75,S/D,0.0
2025/02/04,01:00,25.2,S/D,80,S/D,0.0
2025/02/04,02:00,25.1,S/D,82,S/D,0.0
2025/02/04,03:00,24.7,S/D,83,S/D,0.0
2025/02/04,04:00,24.7,S/D,85,S/D,0.0
2025/02/04,05:00,24.4,S/D,88,S/D,0.0
2025/02/04,06:00,24.2,S/D,88,S/D,0.0
2025/02/04,07:00,25.6,S/D,82,S/D,0.0
2025/02/04,08:00,28.0,S/D,72,S/D,0.0
2025/02/04,09:00,28.1,S/D,71,S/D,0.0
2025/02/04,10:00,29.8,S/D,65,S/D,0.0
2025/02/04,11:00,30.0,S/D,64,S/D,0.0
2025/02/04,12:00,29.3,S/D,68,S/D,0.0
2025/02/04,13:00,29.3,S/D,66,S/D,0.0
2025/02/04,14:00,28.9,S/D,69,S/D,0.0
2025/02/04,15:00,30.6,S/D,63,S/D,0.0
2025/02/04,16:00,29.8,S/D,65,S/D,0.0
2025/02/04,17:00,28.9,S/D,69,S/D,0.0
2025/02/04,18:00,28.4,S/D,71,S/D,0.0
2025/02/04,19:00,27.4,S/D,78,S/D,0.0
2025/02/04,20:00,27.3,S/D,77,S/D,0.0
2025/02/04,21:00,24.6,S/D,83,S/D,0.0
2025/02/04,22:00,23.7,S/D,86,S/D,0.0
2025/02/04,23:00,23.6,S/D,87,S/D,0.0
2025/02/05,00:00,23.4,S/D,87,S/D,0.0
2025/02/05,01:00,23.4,S/D,87,S/D,0.0
2025/02/05,02:00,22.9,S/D,90,S/D,0.0
2025/02/05,03:00,22.9,S/D,92,S/D,0.0
2025/02/05,04:00,22.9,S/D,91,S/D,0.0
2025/02/05,05:00,22.6,S/D,92,S/D,0.0
2025/02/05,06:00,22.2,S/D,95,S/D,0.0
2025/02/05,07:00,23.0,S/D,91,S/D,0.0
2025/02/05,08:00,24.5,S/D,86,S/D,0.0
2025/02/05,09:00,25.6,S/D,79,S/D,0.0
2025/02/05,10:00,27.2,S/D,74,S/D,0.0
2025/02/05,11:00,29.9,S/D,65,S/D,0.0
2025/02/05,12:00,31.7,S/D,61,S/D,0.0
2025/02/05,13:00,33.3,S/D,55,S/D,0.0
2025/02/05,14:00,33.6,S/D,56,S/D,0.0
2025/02/05,15:00,33.5,S/D,55,S/D,0.0
2025/02/05,16:00,33.9,S/D,50,S/D,0.0
2025/02/05,17:00,31.7,S/D,54,S/D,0.0
2025/02/05,18:00,31.0,S/D,58,S/D,0.0
2025/02/05,19:00,28.5,S/D,69,S/D,0.0
2025/02/05,20:00,27.8,S/D,72,S/D,0.0
2025/02/05,21:00,27.4,S/D,73,S/D,0.0
2025/02/05,22:00,27.2,S/D,75,S/D,0.0
2025/02/05,23:00,27.1,S/D,76,S/D,0.0
2025/02/06,00:00,27.1,S/D,76,S/D,0.0
2025/02/06,01:00,26.5,S/D,77,S/D,0.0
2025/02/06,02:00,26.0,S/D,80,S/D,0.0
2025/02/06,03:00,25.6,S/D,81,S/D,0.0
2025/02/06,04:00,25.3,S/D,81,S/D,0.0
2025/02/06,05:00,25.0,S/D,81,S/D,0.0
2025/02/06,06:00,24.9,S/D,81,S/D,0.0
2025/02/06,07:00,25.1,S/D,82,S/D,0.0
2025/02/06,08:00,26.1,S/D,80,S/D,0.0
2025/02/06,09:00,27.5,S/D,74,S/D,0.0
2025/02/06,10:00,27.7,S/D,73,S/D,0.0
2025/02/06,11:00,29.0,S/D,69,S/D,0.0
2025/02/06,12:00,30.6,S/D,61,S/D,0.0
2025/02/06,13:00,30.5,S/D,61,S/D,0.0
2025/02/06,14:00,32.7,S/D,54,S/D,0.0
2025/02/06,15:00,31.0,S/D,58,S/D,0.0
2025/02/06,16:00,31.2,S/D,59,S/D,0.0
2025/02/06,17:00,27.1,S/D,83,S/D,2.1
2025/02/06,18:00,27.7,S/D,78,S/D,0.0
2025/02/06,19:00,26.7,S/D,83,S/D,0.0
2025/02/06,20:00,26.1,S/D,85,S/D,0.0
2025/02/06,21:00,26.0,S/D,85,S/D,0.0
2025/02/06,22:00,25.5,S/D,88,S/D,0.0
2025/02/06,23:00,25.4,S/D,87,S/D,0.0
2025/02/07,00:00,24.8,S/D,90,S/D,0.0
2025/02/07,01:00,25.1,S/D,87,S/D,0.0
2025/02/07,02:00,24.9,S/D,91,S/D,0.0
2025/02/07,03:00,24.9,S/D,91,S/D,0.0
2025/02/07,04:00,24.8,S/D,89,S/D,0.0
2025/02/07,05:00,24.9,S/D,88,S/D,0.0
2025/02/07,06:00,24.9,S/D,89,S/D,0.0
2025/02/07,07:00,25.2,S/D,89,S/D,0.0
2025/02/07,09:00,26.9,S/D,81,S/D,0.0
2025/02/07,10:00,27.7,S/D,80,S/D,0.0
2025/02/07,11:00,28.3,S/D,79,S/D,0.0
2025/02/07,12:00,29.2,S/D,78,S/D,0.0
2025/02/07,13:00,29.4,S/D,76,S/D,0.0
2025/02/07,14:00,29.8,S/D,76,S/D,0.0
2025/02/07,15:00,29.5,S/D,70,S/D,0.0
2025/02/07,16:00,29.5,S/D,69,S/D,0.0
2025/02/07,17:00,30.7,S/D,61,S/D,0.0
2025/02/07,18:00,29.0,S/D,68,S/D,0.0
2025/02/07,19:00,27.7,S/D,72,S/D,0.0
2025/02/07,20:00,26.7,S/D,79,S/D,0.0
2025/02/07,21:00,25.7,S/D,84,S/D,0.0
2025/02/07,22:00,25.0,S/D,88,S/D,0.0
2025/02/07,23:00,24.5,S/D,91,S/D,0.0
2025/02/08,00:00,24.4,S/D,88,S/D,0.0
2025/02/08,01:00,24.5,S/D,87,S/D,0.0
2025/02/08,02:00,24.3,S/D,88,S/D,0.0
2025/02/08,03:00,24.5,S/D,88,S/D,0.0
2025/02/08,04:00,24.8,S/D,85,S/D,0.0
2025/02/08,05:00,25.1,S/D,82,S/D,0.0
2025/02/08,06:00,24.9,S/D,82,S/D,0.0
2025/02/08,07:00,25.1,S/D,80,S/D,0.0
2025/02/08,08:00,26.2,S/D,72,S/D,0.0
2025/02/08,09:00,27.0,S/D,73,S/D,0.0
2025/02/08,10:00,28.1,S/D,69,S/D,0.0
2025/02/08,11:00,30.7,S/D,59,S/D,0.0
2025/02/08,12:00,32.3,S/D,55,S/D,0.0
2025/02/08,13:00,31.5,S/D,56,S/D,0.0
2025/02/08,14:00,32.4,S/D,52,S/D,0.0
2025/02/08,15:00,34.0,S/D,51,S/D,0.0
2025/02/08,16:00,33.8,S/D,52,S/D,0.0
2025/02/08,17:00,30.8,S/D,60,S/D,0.0
2025/02/08,18:00,26.8,S/D,72,S/D,0.0
2025/02/08,19:00,25.8,S/D,77,S/D,0.0
2025/02/08,20:00,25.1,S/D,84,S/D,0.0
2025/02/08,21:00,24.8,S/D,86,S/D,0.0
2025/02/08,22:00,24.5,S/D,86,S/D,0.0
2025/02/08,23:00,24.2,S/D,86,S/D,0.0
2025/02/09,00:00,24.1,S/D,87,S/D,0.0
2025/02/09,01:00,23.7,S/D,90,S/D,0.0
2025/02/09,02:00,23.4,S/D,90,S/D,0.0
2025/02/09,03:00,23.7,S/D,87,S/D,0.0
2025/02/09,04:00,23.8,S/D,85,S/D,0.0
2025/02/09,05:00,23.6,S/D,89,S/D,0.0
2025/02/09,06:00,23.5,S/D,92,S/D,0.0
2025/02/09,07:00,23.7,S/D,90,S/D,0.0
2025/02/09,08:00,25.1,S/D,82,S/D,0.0
2025/02/09,09:00,25.8,S/D,81,S/D,0.0
2025/02/09,10:00,27.9,S/D,74,S/D,0.0
2025/02/09,11:00,29.9,S/D,69,S/D,0.0
2025/02/09,12:00,30.7,S/D,65,S/D,0.0
2025/02/09,13:00,32.9,S/D,56,S/D,0.0
2025/02/09,14:00,33.3,S/D,54,S/D,0.0
2025/02/09,15:00,35.6,S/D,49,S/D,0.0
2025/02/09,16:00,32.1,S/D,57,S/D,0.0
2025/02/09,17:00,29.6,S/D,71,S/D,0.0
2025/02/09,18:00,29.0,S/D,75,S/D,0.0
2025/02/09,19:00,28.1,S/D,81,S/D,0.0
2025/02/09,20:00,27.8,S/D,82,S/D,0.0
2025/02/09,21:00,27.0,S/D,86,S/D,0.0
2025/02/09,22:00,26.9,S/D,78,S/D,0.0
2025/02/09,23:00,26.2,S/D,86,S/D,0.0
2025/02/10,00:00,26.0,S/D,85,S/D,0.0
2025/02/10,01:00,24.8,S/D,92,S/D,0.9
2025/02/10,02:00,24.6,S/D,94,S/D,0.0
2025/02/10,03:00,24.5,S/D,95,S/D,0.0
2025/02/10,04:00,24.5,S/D,96,S/D,0.0
2025/02/10,05:00,24.3,S/D,96,S/D,0.0
2025/02/10,06:00,24.4,S/D,95,S/D,0.0
2025/02/10,07:00,24.6,S/D,95,S/D,0.0
2025/02/10,08:00,25.4,S/D,91,S/D,0.0
2025/02/10,09:00,26.4,S/D,85,S/D,0.0
2025/02/10,10:00,27.0,S/D,82,S/D,0.0
2025/02/10,11:00,27.5,S/D,82,S/D,0.0
2025/02/10,12:00,30.3,S/D,70,S/D,0.0
2025/02/10,13:00,26.7,S/D,82,S/D,0.6
2025/02/10,14:00,25.4,S/D,91,S/D,0.9
2025/02/10,15:00,25.8,S/D,91,S/D,0.0
2025/02/10,16:00,24.4,S/D,96,S/D,3.6
2025/02/10,17:00,24.6,S/D,95,S/D,0.6
2025/02/10,18:00,24.0,S/D,95,S/D,0.9
2025/02/10,19:00,24.0,S/D,96,S/D,S/D
2025/02/10,20:00,24.0,S/D,97,S/D,0.3
2025/02/10,21:00,24.1,S/D,96,S/D,0.0
2025/02/10,22:00,24.0,S/D,97,S/D,0.3
2025/02/10,23:00,23.8,S/D,97,S/D,0.0
2025/02/11,00:00,23.9,S/D,97,S/D,0.0
2025/02/11,01:00,23.8,S/D,97,S/D,0.0
2025/02/11,02:00,23.8,S/D,97,S/D,0.3
2025/02/11,03:00,23.6,S/D,98,S/D,0.0
2025/02/11,04:00,23.5,S/D,98,S/D,0.0
2025/02/11,05:00,23.5,S/D,97,S/D,0.0
2025/02/11,06:00,23.5,S/D,97,S/D,0.0
2025/02/11,07:00,23.8,S/D,97,S/D,0.3
2025/02/11,08:00,24.1,S/D,98,S/D,9.0
2025/02/11,09:00,24.2,S/D,98,S/D,0.0
