Estación : CONTAMANA
Departamento :,LORETO,Provincia :,UCAYALI,Distrito :,CONTAMANA
Latitud :,7°21'9.14'',Longitud :,75°0'22.75'',Altitud :,185 msnm.
Tipo :,EAMA - Meteorológica,Código :,47287402
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2015/10/01,00:00,26.8,0.0,76,22,1.1
2015/10/01,01:00,26.0,0.0,80,34,3.5
2015/10/01,02:00,26.0,0.0,81,11,1.8
2015/10/01,03:00,25.8,0.0,82,30,2.4
2015/10/01,04:00,25.5,0.0,85,51,3.4
2015/10/01,05:00,25.6,0.0,87,47,3.0
2015/10/01,06:00,25.6,0.0,86,14,0.6
2015/10/01,07:00,26.9,0.0,81,6,0.6
2015/10/01,08:00,27.6,0.0,81,212,4.6
2015/10/01,09:00,29.6,0.0,70,177,1.8
2015/10/01,10:00,30.3,0.0,67,250,4.1
2015/10/01,11:00,31.4,0.0,67,227,5.0
2015/10/01,12:00,S/D,S/D,S/D,S/D,S/D
2015/10/01,13:00,33.9,0.0,55,246,3.8
2015/10/01,14:00,31.2,0.0,58,54,4.4
2015/10/01,15:00,31.8,0.0,60,197,2.5
2015/10/01,16:00,27.3,0.0,74,126,5.4
2015/10/01,17:00,25.1,S/D,91,S/D,S/D
2015/10/01,18:00,23.6,3.6,95,51,6.5
2015/10/01,19:00,23.9,0.6,93,63,5.0
2015/10/01,20:00,23.9,0.0,93,123,1.5
2015/10/01,21:00,23.8,0.0,96,223,3.7
2015/10/01,22:00,23.7,0.0,97,274,1.1
2015/10/01,23:00,23.5,0.0,97,34,0.8
2015/10/02,00:00,23.4,0.0,96,26,1.0
2015/10/02,01:00,23.1,0.0,97,43,2.9
2015/10/02,02:00,23.0,0.0,97,42,4.1
2015/10/02,03:00,23.1,0.3,97,23,1.1
2015/10/02,04:00,23.6,0.0,96,38,0.9
2015/10/02,05:00,23.6,0.0,95,54,2.9
2015/10/02,06:00,23.7,0.0,94,53,4.9
2015/10/02,07:00,24.1,0.0,91,52,5.9
2015/10/02,08:00,27.1,0.0,81,151,1.5
2015/10/02,09:00,28.2,0.0,75,246,2.8
2015/10/02,10:00,29.8,0.0,67,260,3.0
2015/10/02,11:00,31.8,S/D,62,228,3.6
2015/10/02,12:00,31.9,0.0,60,88,4.3
2015/10/02,13:00,29.7,0.0,67,140,3.4
2015/10/02,14:00,30.8,0.0,66,171,1.0
2015/10/02,15:00,29.6,0.0,71,65,2.4
2015/10/02,16:00,30.8,0.0,68,226,3.2
2015/10/02,17:00,29.8,0.0,70,206,2.4
2015/10/02,18:00,28.5,0.0,74,2,0.8
2015/10/02,19:00,27.4,0.0,75,66,1.4
2015/10/02,20:00,27.3,0.0,78,124,2.1
2015/10/02,21:00,26.6,0.0,83,131,1.8
