Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA MARIA DE NANAY
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,ALTO NANAY
Latitud :,3°53'20.61'',Longitud :,73°41'46.08'',Altitud :,94 msnm.
Tipo :,HLM - Hidrológica,Código :,240001
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-04-01,5.45,5.48,5.50,5.52,5.49
2020-04-02,5.52,5.53,5.55,5.56,5.54
2020-04-03,5.58,5.62,5.65,5.69,5.64
2020-04-04,5.73,5.77,5.81,5.85,5.79
2020-04-05,5.89,5.93,5.96,5.98,5.94
2020-04-06,6.07,6.09,6.16,6.20,6.13
2020-04-07,6.23,6.25,6.28,6.32,6.27
2020-04-08,6.37,6.38,6.40,6.43,6.40
2020-04-09,6.48,6.51,6.56,6.60,6.54
2020-04-10,6.63,6.66,6.74,6.79,6.71
2020-04-11,6.86,6.91,6.97,7.07,6.95
2020-04-12,7.11,7.19,7.23,7.29,7.21
2020-04-13,7.35,7.43,7.48,7.64,7.48
2020-04-14,7.61,7.66,7.72,7.78,7.69
2020-04-15,7.83,7.89,7.94,7.97,7.91
2020-04-16,8.08,8.12,8.16,8.20,8.14
2020-04-17,8.18,8.16,8.12,8.10,8.14
2020-04-18,8.06,8.06,8.05,8.07,8.06
2020-04-19,8.07,8.09,8.10,8.12,8.10
2020-04-20,8.12,8.13,8.13,8.15,8.13
2020-04-21,8.17,8.17,8.16,8.12,8.16
2020-04-22,8.08,8.07,8.05,8.04,8.06
2020-04-23,8.04,8.03,7.98,7.77,7.96
2020-04-24,7.96,7.94,7.91,7.89,7.93
2020-04-25,7.87,7.85,7.85,7.83,7.85
2020-04-26,7.77,7.75,7.72,7.70,7.74
2020-04-27,7.68,7.64,7.60,7.57,7.62
2020-04-28,7.51,7.50,7.48,7.46,7.49
2020-04-29,7.44,7.43,7.41,7.39,7.42
2020-04-30,7.36,7.32,7.29,7.25,7.31
