Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA MARIA DE NANAY
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,ALTO NANAY
Latitud :,3°53'20.61'',Longitud :,73°41'46.08'',Altitud :,94 msnm.
Tipo :,HLM - Hidrológica,Código :,240001
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2024-06-01,8.50,8.52,8.54,8.56,8.53
2024-06-02,8.56,8.56,8.56,8.56,8.56
2024-06-03,8.52,8.50,8.48,8.46,8.49
2024-06-04,8.40,8.38,8.36,8.34,8.37
2024-06-05,8.30,8.28,8.26,8.24,8.27
2024-06-06,8.20,8.21,8.22,8.23,8.22
2024-06-07,8.28,8.30,8.34,8.34,8.32
2024-06-08,8.40,8.42,8.44,8.46,8.43
2024-06-09,8.56,8.58,8.60,8.62,8.59
2024-06-10,8.68,8.65,8.60,8.56,8.62
2024-06-11,8.56,8.45,8.43,8.40,8.46
2024-06-12,8.35,8.30,8.26,8.24,8.29
2024-06-13,8.19,8.16,8.12,8.09,8.14
2024-06-14,8.05,8.02,7.99,7.96,8.01
2024-06-15,7.90,7.87,7.85,7.82,7.86
2024-06-16,7.77,7.75,7.73,7.70,7.74
2024-06-17,7.66,7.64,7.60,7.60,7.63
2024-06-18,7.59,7.58,7.57,7.56,7.58
2024-06-19,7.52,7.52,7.51,7.50,7.51
2024-06-20,7.48,7.48,7.49,7.50,7.49
2024-06-21,7.50,7.50,7.50,7.50,7.50
2024-06-22,7.50,7.49,7.48,7.47,7.49
2024-06-23,7.46,7.46,7.46,7.46,7.46
2024-06-24,7.42,7.40,7.38,7.38,7.40
2024-06-25,7.40,7.38,7.36,7.34,7.37
2024-06-26,7.32,7.31,7.30,7.28,7.30
2024-06-27,7.25,7.23,7.21,7.19,7.22
2024-06-28,7.16,7.16,7.16,7.16,7.16
2024-06-29,7.14,7.14,7.14,7.14,7.14
2024-06-30,7.14,7.14,7.14,7.14,7.14
