Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA MARIA DE NANAY
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,ALTO NANAY
Latitud :,3°53'20.61'',Longitud :,73°41'46.08'',Altitud :,94 msnm.
Tipo :,HLM - Hidrológica,Código :,240001
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-08-01,7.40,7.40,7.38,7.37,7.39
2020-08-02,7.36,7.35,7.33,7.32,7.34
2020-08-03,7.31,7.31,7.31,7.29,7.31
2020-08-04,7.18,7.23,7.20,7.17,7.20
2020-08-05,7.13,7.09,7.01,6.96,7.05
2020-08-06,6.43,6.41,6.85,6.84,6.63
2020-08-07,6.80,6.74,6.71,6.77,6.76
2020-08-08,6.63,6.59,6.53,6.50,6.56
2020-08-09,6.47,6.40,6.38,6.36,6.40
2020-08-10,6.31,6.28,6.24,6.19,6.26
2020-08-11,6.13,6.09,6.05,5.97,6.06
2020-08-12,5.92,5.90,5.87,5.84,5.88
2020-08-13,5.81,5.80,5.77,5.72,5.78
2020-08-14,5.68,5.65,5.62,5.59,5.64
2020-08-15,5.55,5.51,5.44,5.40,5.48
2020-08-16,5.37,5.35,5.32,5.26,5.33
2020-08-17,5.22,5.19,5.17,5.10,5.17
2020-08-18,5.06,4.97,4.95,4.90,4.97
2020-08-19,4.88,4.82,4.80,4.72,4.81
2020-08-20,4.73,4.69,4.66,4.62,4.68
2020-08-21,4.61,4.60,4.57,4.56,4.59
2020-08-22,4.55,4.55,4.33,4.32,4.44
2020-08-23,4.51,4.50,4.50,4.48,4.50
2020-08-24,4.47,4.30,4.58,4.61,4.49
2020-08-25,4.66,4.69,4.73,4.77,4.71
2020-08-26,4.79,4.80,4.82,4.82,4.81
2020-08-27,4.82,4.83,4.85,4.87,4.84
2020-08-28,4.88,4.87,4.85,4.83,4.86
2020-08-29,4.81,4.80,4.76,4.71,4.77
2020-08-30,4.67,4.63,4.58,4.55,4.61
2020-08-31,4.52,4.51,4.51,4.50,4.51
