Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : TIMICURILLO
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
Latitud :,3°31'25.38'',Longitud :,73°5'.39'',Altitud :,85 msnm.
Tipo :,HLM - Hidrológica,Código :,240202
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2019-10-01,4.02,4.02,4.02,4.02,4.02
2019-10-02,3.99,3.99,3.99,3.98,3.99
2019-10-03,3.94,3.92,3.90,3.88,3.91
2019-10-04,3.88,3.89,3.89,3.90,3.89
2019-10-05,3.92,3.94,3.97,4.02,3.96
2019-10-06,4.08,4.10,4.13,4.16,4.12
2019-10-07,4.19,4.24,4.28,4.32,4.26
2019-10-08,4.45,4.48,4.52,4.56,4.50
2019-10-09,4.64,4.65,4.66,4.67,4.66
2019-10-10,4.70,4.72,4.74,4.75,4.73
2019-10-11,4.82,4.82,4.82,4.80,4.82
2019-10-12,4.70,4.70,4.71,4.76,4.72
2019-10-13,4.98,4.99,5.03,5.06,5.02
2019-10-14,5.14,5.21,5.27,5.35,5.24
2019-10-15,5.46,5.49,5.53,5.56,5.51
2019-10-16,5.64,5.64,5.63,5.62,5.63
2019-10-17,5.60,5.60,5.60,5.60,5.60
2019-10-18,5.60,5.59,5.57,5.56,5.58
2019-10-19,5.50,5.49,5.48,5.48,5.49
2019-10-20,5.45,5.44,5.42,5.38,5.42
2019-10-21,5.38,5.38,5.40,5.40,5.39
2019-10-22,5.40,5.40,5.40,5.40,5.40
2019-10-23,5.40,5.38,5.37,5.36,5.38
2019-10-24,5.32,5.35,5.37,5.40,5.36
2019-10-25,5.46,5.47,5.48,5.50,5.48
2019-10-26,5.56,5.58,5.60,5.62,5.59
2019-10-27,5.66,5.68,5.69,5.70,5.68
2019-10-28,5.75,5.76,5.77,5.78,5.77
2019-10-29,5.81,5.84,5.86,5.88,5.85
2019-10-30,5.95,5.98,6.01,6.04,6.00
2019-10-31,6.10,6.14,6.18,6.22,6.16
