Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : TIMICURILLO
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,INDIANA
Latitud :,3°31'25.38'',Longitud :,73°5'.39'',Altitud :,85 msnm.
Tipo :,HLM - Hidrológica,Código :,240202
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2018-08-01,5.88,5.87,5.87,5.86,5.87
2018-08-02,5.83,5.83,5.82,5.82,5.83
2018-08-03,5.81,5.80,5.80,5.79,5.80
2018-08-04,5.77,5.76,5.75,5.74,5.76
2018-08-05,5.69,5.68,5.66,5.64,5.67
2018-08-06,5.58,5.57,5.57,5.56,5.57
2018-08-07,5.53,5.51,5.49,5.47,5.50
2018-08-08,5.42,5.39,5.35,5.30,5.37
2018-08-09,5.19,5.17,5.15,5.12,5.16
2018-08-10,5.04,5.03,5.01,4.99,5.02
2018-08-11,4.94,4.94,4.95,4.96,4.95
2018-08-12,4.99,5.01,5.02,5.04,5.02
2018-08-13,5.07,5.08,5.09,5.11,5.09
2018-08-14,5.18,5.20,5.22,5.24,5.21
2018-08-15,5.29,5.32,5.34,5.37,5.33
2018-08-16,5.45,5.47,5.49,5.51,5.48
2018-08-17,5.57,5.57,5.57,5.56,5.57
2018-08-18,5.54,5.53,5.53,5.52,5.53
2018-08-19,5.50,5.49,5.49,5.48,5.49
2018-08-20,5.46,5.47,5.48,5.49,5.48
2018-08-21,5.53,5.57,5.60,5.64,5.59
2018-08-22,5.77,5.80,5.83,5.86,5.82
2018-08-23,5.98,5.99,6.01,6.03,6.00
2018-08-24,6.10,6.10,6.10,6.09,6.10
2018-08-25,6.08,6.08,6.08,6.08,6.08
2018-08-26,6.08,6.08,6.08,6.08,6.08
2018-08-27,6.08,6.09,6.09,6.10,6.09
2018-08-28,6.12,6.11,6.11,6.10,6.11
2018-08-29,6.08,6.05,6.03,6.01,6.04
2018-08-30,5.94,5.91,5.85,5.80,5.88
2018-08-31,5.65,5.63,5.61,5.59,5.62
